transformTime,features,fitTime,testCount,trainCount,f1,accuracy,weightedPrecision,weightedRecall,runId,dataset,algorithm,family,platformId,rmse,mse,mae,r2,silhouette
262.0,128.0,3846.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,7,,,,,0.432239473842666
360.0,128.0,4015.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,7,,,,,0.432239473842666
268.0,128.0,4544.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,7,,,,,0.432239473842666
378.0,128.0,4109.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,12,,,,,0.432239473842666
440.0,128.0,4473.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,12,,,,,0.432239473842666
352.0,128.0,4711.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,12,,,,,0.432239473842666
319.0,128.0,4019.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,3,,,,,0.432239473842666
357.0,128.0,4019.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,3,,,,,0.432239473842666
295.0,128.0,4139.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,3,,,,,0.432239473842666
277.0,128.0,3356.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,2,,,,,0.5794413241927963
261.0,128.0,3225.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,2,,,,,0.5794413241927961
265.0,128.0,3562.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,2,,,,,0.5794413241927963
337.0,128.0,4146.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,11,,,,,0.432239473842666
284.0,128.0,4080.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,11,,,,,0.432239473842666
277.0,128.0,3950.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,11,,,,,0.432239473842666
272.0,128.0,3641.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,5,,,,,0.5794413241927961
222.0,128.0,3263.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,5,,,,,0.5794413241927963
215.0,128.0,3453.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,5,,,,,0.5794413241927961
256.0,128.0,3608.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,1,,,,,0.5430395473319356
245.0,128.0,3564.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,1,,,,,0.5430395473319356
222.0,128.0,3848.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,1,,,,,0.5430395473319356
451.0,128.0,4497.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,4,,,,,0.4322394738426661
328.0,128.0,4900.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,4,,,,,0.432239473842666
372.0,128.0,4417.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,4,,,,,0.432239473842666
314.0,128.0,2935.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,101,,,,,0.432239473842666
310.0,128.0,2946.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,101,,,,,0.432239473842666
300.0,128.0,3066.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,101,,,,,0.432239473842666
302.0,128.0,4164.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,9,,,,,0.44132709347082016
315.0,128.0,3709.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,9,,,,,0.4413270934708202
296.0,128.0,3752.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,9,,,,,0.44132709347082016
265.0,128.0,3972.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,6,,,,,0.44132709347082016
282.0,128.0,3899.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,6,,,,,0.44132709347082016
268.0,128.0,3681.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,6,,,,,0.4413270934708203
328.0,128.0,5085.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,8,,,,,0.44132709347082016
351.0,128.0,5116.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,8,,,,,0.44132709347082016
326.0,128.0,5779.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,8,,,,,0.44132709347082016
324.0,128.0,3723.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,10,,,,,0.44132709347082016
283.0,128.0,3810.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,10,,,,,0.44132709347082016
274.0,128.0,3901.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,10,,,,,0.4413270934708202
318.0,128.0,5134.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,7,,,,,0.44132709347082016
273.0,128.0,5375.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,7,,,,,0.44132709347082016
264.0,128.0,5247.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,7,,,,,0.4413270934708203
385.0,128.0,5478.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,12,,,,,0.44132709347082016
409.0,128.0,5147.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,12,,,,,0.4413270934708202
314.0,128.0,4953.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,12,,,,,0.4413270934708202
357.0,128.0,4678.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,3,,,,,0.4413270934708202
298.0,128.0,4921.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,3,,,,,0.44132709347082016
363.0,128.0,5229.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,3,,,,,0.4413270934708202
321.0,128.0,3638.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,2,,,,,0.5797332261117704
259.0,128.0,3855.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,2,,,,,0.5797332261117704
262.0,128.0,3909.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,2,,,,,0.5797332261117703
364.0,128.0,4934.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,11,,,,,0.44132709347082016
269.0,128.0,4672.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,11,,,,,0.44132709347082016
354.0,128.0,4821.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,11,,,,,0.4413270934708202
369.0,128.0,3539.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,5,,,,,0.5797332261117704
249.0,128.0,3661.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,5,,,,,0.5797332261117703
355.0,128.0,3574.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,5,,,,,0.5797332261117703
262.0,128.0,3767.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,1,,,,,0.5429903484215515
250.0,128.0,3900.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,1,,,,,0.5429903484215515
253.0,128.0,3961.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,1,,,,,0.5429903484215515
312.0,128.0,5927.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,4,,,,,0.4413270934708202
391.0,128.0,5373.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,4,,,,,0.44132709347082016
298.0,128.0,5375.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,4,,,,,0.4413270934708203
312.0,128.0,3748.0,13891.0,13891.0,,,,,0,DGS,KM-tol-1e-06-maxIter-100,clustering,101,,,,,0.44132709347082016
282.0,128.0,3704.0,13891.0,13891.0,,,,,1,DGS,KM-tol-1e-06-maxIter-100,clustering,101,,,,,0.44132709347082016
279.0,128.0,3530.0,13891.0,13891.0,,,,,2,DGS,KM-tol-1e-06-maxIter-100,clustering,101,,,,,0.44132709347082016
325.0,128.0,3124.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,9,,,,,0.432239473842666
238.0,128.0,3188.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,9,,,,,0.4322394738426661
307.0,128.0,3368.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,9,,,,,0.432239473842666
298.0,128.0,3185.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,6,,,,,0.432239473842666
269.0,128.0,3140.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,6,,,,,0.432239473842666
287.0,128.0,3105.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-10,clustering,6,,,,,0.432239473842666
431.0,128.0,4633.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-10,clustering,8,,,,,0.432239473842666
277.0,128.0,4623.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-10,clustering,8,,,,,0.432239473842666
