dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,GBT-maxDepth-10-maxIter-2,12,2,6342.424999999998,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,1,0,676.8499999999998,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,1,1,373.695,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,1,2,370.265,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,2,0,474.15,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,2,1,803.095,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,2,2,795.12,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,3,0,623.26,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,3,1,873.665,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,3,2,1008.3100000000003,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,4,0,1181.225,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,4,1,1110.96,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,4,2,1172.89,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,5,0,675.2150000000001,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,5,1,527.1099999999999,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,5,2,534.8449999999998,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,6,0,719.7499999999999,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,6,1,708.105,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,6,2,722.9,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,7,0,1374.7949999999996,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,7,1,1141.2,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,7,2,1345.9299999999996,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,8,0,1665.8200000000004,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,8,1,1691.795,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,8,2,1554.8,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,9,0,1155.74,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,9,1,1131.92,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,9,2,1016.95,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,10,0,1618.225,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,10,1,1387.7,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,10,2,1377.5,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,11,0,1835.24,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,11,1,1822.18,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,11,2,1961.81,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,12,0,1914.2200000000007,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,12,1,1738.52,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,12,2,1709.9900000000002,test,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-20,1,0,9767.47,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,1,1,9704.75,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,1,2,9683.335,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,2,0,11151.085,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,2,1,10751.33,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,2,2,10866.649999999998,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,3,0,11980.065,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,3,1,14112.735,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,3,2,13986.57,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,4,0,7231.44,train,GBT,maxDepth,10.0,maxIter,20
DDF,GBT-maxDepth-10-maxIter-20,4,1,7229.845,train,GBT,maxDepth,10.0,maxIter,20
