dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DHG,KM-tol-1e-06,0,1,65451544,13861912,3,89,test
DHG,KM-tol-1e-06,0,1,65451544,13865212,3,72,train
DHG,KM-tol-1e-06,0,1,65451544,13862668,3,90,test
DHG,KM-tol-1e-06,0,1,65451544,13865004,3,71,train
DHG,KM-tol-1e-06,0,1,65451544,13866064,3,69,train
DHG,KM-tol-1e-06,0,1,65451544,13904252,3,52,train
DHG,KM-tol-1e-06,0,1,65451544,13903388,3,53,train
DHG,KM-tol-1e-06,0,1,65451544,13902880,3,54,train
DHG,KM-tol-1e-06,0,1,65451544,13902912,3,55,train
DHG,KM-tol-1e-06,0,1,65451544,13903012,3,56,train
DHG,KM-tol-1e-06,0,1,65451544,13902100,3,57,train
DHG,KM-tol-1e-06,0,1,65451544,13902212,3,58,train
DHG,KM-tol-1e-06,0,1,65451544,13902308,3,59,train
DHG,KM-tol-1e-06,0,1,65451544,13902612,3,60,train
DHG,KM-tol-1e-06,0,1,65451544,13903072,3,61,train
DHG,KM-tol-1e-06,0,1,65451544,13877348,3,62,train
DHG,KM-tol-1e-06,0,1,65451544,13871448,3,63,train
DHG,KM-tol-1e-06,0,1,65451544,13871052,3,64,train
DHG,KM-tol-1e-06,0,1,65451544,13870424,3,65,train
DHG,KM-tol-1e-06,0,1,65451544,13867252,3,66,train
DHG,KM-tol-1e-06,0,1,65451544,13866304,3,67,train
DHG,KM-tol-1e-06,0,1,65451544,13865864,3,68,train
DHG,KM-tol-1e-06,0,1,65451544,13865108,3,70,train
DHG,KM-tol-1e-06,0,1,65451544,13904904,3,50,train
DHG,KM-tol-1e-06,0,1,65451544,13862940,3,91,test
DHG,KM-tol-1e-06,0,2,65451544,16573636,3,1,train
DHG,KM-tol-1e-06,0,2,65451544,13747748,3,23,train
DHG,KM-tol-1e-06,0,2,65451544,13745604,3,24,train
DHG,KM-tol-1e-06,0,2,65451544,13741592,3,25,train
DHG,KM-tol-1e-06,0,2,65451544,13740444,3,26,train
DHG,KM-tol-1e-06,0,2,65451544,13753528,3,27,train
DHG,KM-tol-1e-06,0,2,65451544,13743400,3,28,train
DHG,KM-tol-1e-06,0,2,65451544,13743320,3,29,train
DHG,KM-tol-1e-06,0,2,65451544,13742008,3,30,train
DHG,KM-tol-1e-06,0,2,65451544,13740536,3,31,train
DHG,KM-tol-1e-06,0,2,65451544,13739776,3,32,train
DHG,KM-tol-1e-06,0,2,65451544,13738636,3,33,train
DHG,KM-tol-1e-06,0,2,65451544,13737568,3,34,train
DHG,KM-tol-1e-06,0,2,65451544,13737276,3,35,train
DHG,KM-tol-1e-06,0,2,65451544,13735288,3,36,train
DHG,KM-tol-1e-06,0,2,65451544,13734224,3,37,train
DHG,KM-tol-1e-06,0,2,65451544,13734016,3,38,train
DHG,KM-tol-1e-06,0,2,65451544,13733596,3,39,train
DHG,KM-tol-1e-06,0,2,65451544,13752204,3,22,train
DHG,KM-tol-1e-06,0,2,65451544,16843496,3,0,train
DHG,KM-tol-1e-06,0,2,65451544,13762468,3,21,train
DHG,KM-tol-1e-06,0,2,65451544,13772388,3,19,train
DHG,KM-tol-1e-06,0,2,65451544,16274052,3,2,train
DHG,KM-tol-1e-06,0,2,65451544,15762060,3,3,train
DHG,KM-tol-1e-06,0,2,65451544,15615136,3,4,train
DHG,KM-tol-1e-06,0,2,65451544,15465236,3,5,train
DHG,KM-tol-1e-06,0,2,65451544,15262600,3,6,train
DHG,KM-tol-1e-06,0,2,65451544,14512452,3,7,train
DHG,KM-tol-1e-06,0,2,65451544,13839712,3,8,train
DHG,KM-tol-1e-06,0,2,65451544,13818780,3,9,train
DHG,KM-tol-1e-06,0,2,65451544,13815212,3,10,train
DHG,KM-tol-1e-06,0,2,65451544,13820700,3,11,train
DHG,KM-tol-1e-06,0,2,65451544,13823212,3,12,train
DHG,KM-tol-1e-06,0,2,65451544,13822224,3,13,train
DHG,KM-tol-1e-06,0,2,65451544,13820028,3,14,train
DHG,KM-tol-1e-06,0,2,65451544,13807408,3,15,train
DHG,KM-tol-1e-06,0,2,65451544,13777088,3,16,train
DHG,KM-tol-1e-06,0,2,65451544,13778896,3,17,train
DHG,KM-tol-1e-06,0,2,65451544,13775780,3,18,train
DHG,KM-tol-1e-06,0,2,65451544,13760824,3,20,train
DHG,KM-maxIter-50,0,0,65451572,4782616,0,34,train
DHG,KM-tol-1e-06,0,2,65451544,3830656,2,62,train
DHG,KM-tol-1e-06,0,2,65451544,3810152,2,60,train
DHG,KM-tol-1e-06,0,0,65451544,3781304,2,17,train
DHG,KM-tol-1e-06,0,0,65451544,3781216,2,18,train
DHG,KM-tol-1e-06,0,0,65451544,3781420,2,19,train
DHG,KM-tol-1e-06,0,0,65451544,3781040,2,20,train
DHG,KM-tol-1e-06,0,0,65451544,3781012,2,21,train
DHG,KM-tol-1e-06,0,0,65451544,3779632,2,22,train
DHG,KM-tol-1e-06,0,0,65451544,3779572,2,23,train
DHG,KM-tol-1e-06,0,0,65451544,3773940,2,16,train
DHG,KM-tol-1e-06,0,0,65451544,3779292,2,24,train
DHG,KM-tol-1e-06,0,0,65451544,3779340,2,26,train
DHG,KM-tol-1e-06,0,0,65451544,3778988,2,27,train
DHG,KM-tol-1e-06,0,0,65451544,3778264,2,28,train
DHG,KM-tol-1e-06,0,0,65451544,3778284,2,29,train
DHG,KM-tol-1e-06,0,0,65451544,3777400,2,30,train
DHG,KM-tol-1e-06,0,0,65451544,3777020,2,31,train
DHG,KM-tol-1e-06,0,0,65451544,3776852,2,32,train
DHG,KM-tol-1e-06,0,0,65451544,3779108,2,25,train
DHG,KM-tol-1e-06,0,0,65451544,3774800,2,15,train
DHG,KM-tol-1e-06,0,0,65451544,3775516,2,14,train
DHG,KM-tol-1e-06,0,0,65451544,3777148,2,13,train
DHG,KM-tol-1e-06,0,2,65451544,3717072,1,85,test
DHG,KM-tol-1e-06,0,2,65451544,3716216,1,86,test
DHG,KM-tol-1e-06,0,2,65451544,3712508,1,87,test
DHG,KM-tol-1e-06,0,2,65451544,3710784,1,88,test
DHG,KM-tol-1e-06,0,0,65451544,5778056,2,0,train
DHG,KM-tol-1e-06,0,0,65451544,5777864,2,1,train
DHG,KM-tol-1e-06,0,0,65451544,5491004,2,2,train
DHG,KM-tol-1e-06,0,0,65451544,5362040,2,3,train
DHG,KM-tol-1e-06,0,0,65451544,5362324,2,4,train
DHG,KM-tol-1e-06,0,0,65451544,5362972,2,5,train
DHG,KM-tol-1e-06,0,0,65451544,5258312,2,6,train
DHG,KM-tol-1e-06,0,0,65451544,5097920,2,7,train
DHG,KM-tol-1e-06,0,0,65451544,4749416,2,8,train
DHG,KM-tol-1e-06,0,0,65451544,4456344,2,9,train
DHG,KM-tol-1e-06,0,0,65451544,4291500,2,10,train
DHG,KM-tol-1e-06,0,0,65451544,3810964,2,11,train
DHG,KM-tol-1e-06,0,0,65451544,3778228,2,12,train
DHG,KM-tol-1e-06,0,0,65451544,3773304,2,33,train
DHG,KM-tol-1e-06,0,0,65451544,3773880,2,34,train
DHG,KM-tol-1e-06,0,0,65451544,3768808,2,35,train
