dataset,algorithm,platformId,runId,MemTotal,MemFree,node,time,phase
DGS,KM-tol-0.0001-maxIter-20,3,0,65451544,1835812,2,04/21/21 01 2021 00:01:58. 576,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451544,1772816,2,04/21/21 01 2021 00:01:59. 600,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451544,1356924,2,04/21/21 02 2021 00:02:00. 650,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451520,40791032,2,04/21/21 01 2021 00:01:56. 212,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451520,40786768,2,04/21/21 01 2021 00:01:57. 233,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451520,40768332,2,04/21/21 01 2021 00:01:58. 252,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451520,40729868,2,04/21/21 01 2021 00:01:59. 274,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451520,40683160,2,04/21/21 02 2021 00:02:00. 296,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451488,40785720,2,04/21/21 01 2021 00:01:56. 450,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451488,40751684,2,04/21/21 01 2021 00:01:57. 470,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451488,40675408,2,04/21/21 01 2021 00:01:58. 488,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451488,40668504,2,04/21/21 01 2021 00:01:59. 502,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451488,40665308,2,04/21/21 02 2021 00:02:00. 516,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451544,1999336,3,04/21/21 01 2021 00:01:56. 488,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451544,1984600,3,04/21/21 01 2021 00:01:57. 531,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451544,1835812,3,04/21/21 01 2021 00:01:58. 576,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451544,1772816,3,04/21/21 01 2021 00:01:59. 600,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451544,1356924,3,04/21/21 02 2021 00:02:00. 650,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451520,40791032,3,04/21/21 01 2021 00:01:56. 212,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451520,40786768,3,04/21/21 01 2021 00:01:57. 233,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451520,40768332,3,04/21/21 01 2021 00:01:58. 252,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451520,40729868,3,04/21/21 01 2021 00:01:59. 274,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451520,40683160,3,04/21/21 02 2021 00:02:00. 296,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451488,40785720,3,04/21/21 01 2021 00:01:56. 450,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451488,40751684,3,04/21/21 01 2021 00:01:57. 470,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451488,40675408,3,04/21/21 01 2021 00:01:58. 488,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451488,40668504,3,04/21/21 01 2021 00:01:59. 502,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451488,40665308,3,04/21/21 02 2021 00:02:00. 516,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451444,33167088,3,04/21/21 01 2021 00:01:56. 980,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451444,33125796,3,04/21/21 01 2021 00:01:58. 003,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451444,33085364,3,04/21/21 01 2021 00:01:59. 027,train
DGS,KM-tol-0.0001-maxIter-20,3,0,65451444,32842572,3,04/21/21 02 2021 00:02:00. 042,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,2073220,0,04/21/21 02 2021 00:02:21. 378,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1885536,0,04/21/21 02 2021 00:02:22. 421,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1832700,0,04/21/21 02 2021 00:02:23. 456,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1650616,0,04/21/21 02 2021 00:02:24. 486,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1474184,0,04/21/21 02 2021 00:02:25. 536,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,2073220,1,04/21/21 02 2021 00:02:21. 378,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1885536,1,04/21/21 02 2021 00:02:22. 421,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1832700,1,04/21/21 02 2021 00:02:23. 456,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1650616,1,04/21/21 02 2021 00:02:24. 486,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1474184,1,04/21/21 02 2021 00:02:25. 536,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40794520,1,04/21/21 02 2021 00:02:21. 761,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40771440,1,04/21/21 02 2021 00:02:22. 773,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40733340,1,04/21/21 02 2021 00:02:23. 793,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40682080,1,04/21/21 02 2021 00:02:24. 818,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40644108,1,04/21/21 02 2021 00:02:25. 835,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,2073220,2,04/21/21 02 2021 00:02:21. 378,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1885536,2,04/21/21 02 2021 00:02:22. 421,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1832700,2,04/21/21 02 2021 00:02:23. 456,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1650616,2,04/21/21 02 2021 00:02:24. 486,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1474184,2,04/21/21 02 2021 00:02:25. 536,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40794520,2,04/21/21 02 2021 00:02:21. 761,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40771440,2,04/21/21 02 2021 00:02:22. 773,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40733340,2,04/21/21 02 2021 00:02:23. 793,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40682080,2,04/21/21 02 2021 00:02:24. 818,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40644108,2,04/21/21 02 2021 00:02:25. 835,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451488,40608116,2,04/21/21 02 2021 00:02:21. 987,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451488,40598844,2,04/21/21 02 2021 00:02:23. 016,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451488,40573040,2,04/21/21 02 2021 00:02:24. 043,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451488,40367540,2,04/21/21 02 2021 00:02:25. 065,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,2073220,3,04/21/21 02 2021 00:02:21. 378,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1885536,3,04/21/21 02 2021 00:02:22. 421,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1832700,3,04/21/21 02 2021 00:02:23. 456,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1650616,3,04/21/21 02 2021 00:02:24. 486,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451544,1474184,3,04/21/21 02 2021 00:02:25. 536,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40794520,3,04/21/21 02 2021 00:02:21. 761,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40771440,3,04/21/21 02 2021 00:02:22. 773,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40733340,3,04/21/21 02 2021 00:02:23. 793,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40682080,3,04/21/21 02 2021 00:02:24. 818,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451520,40644108,3,04/21/21 02 2021 00:02:25. 835,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451488,40608116,3,04/21/21 02 2021 00:02:21. 987,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451488,40598844,3,04/21/21 02 2021 00:02:23. 016,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451488,40573040,3,04/21/21 02 2021 00:02:24. 043,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451488,40367540,3,04/21/21 02 2021 00:02:25. 065,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451444,33053344,3,04/21/21 02 2021 00:02:21. 929,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451444,33003948,3,04/21/21 02 2021 00:02:22. 964,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451444,32941584,3,04/21/21 02 2021 00:02:23. 999,train
DGS,KM-tol-0.0001-maxIter-20,3,1,65451444,32665880,3,04/21/21 02 2021 00:02:25. 038,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1937476,0,04/21/21 02 2021 00:02:45. 158,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1935088,0,04/21/21 02 2021 00:02:46. 176,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1765316,0,04/21/21 02 2021 00:02:47. 212,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1718652,0,04/21/21 02 2021 00:02:48. 243,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1349336,0,04/21/21 02 2021 00:02:49. 273,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1937476,1,04/21/21 02 2021 00:02:45. 158,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1935088,1,04/21/21 02 2021 00:02:46. 176,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1765316,1,04/21/21 02 2021 00:02:47. 212,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1718652,1,04/21/21 02 2021 00:02:48. 243,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1349336,1,04/21/21 02 2021 00:02:49. 273,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40746068,1,04/21/21 02 2021 00:02:45. 248,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40688792,1,04/21/21 02 2021 00:02:46. 269,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40626156,1,04/21/21 02 2021 00:02:47. 287,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40602740,1,04/21/21 02 2021 00:02:48. 303,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40600404,1,04/21/21 02 2021 00:02:49. 323,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1937476,2,04/21/21 02 2021 00:02:45. 158,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1935088,2,04/21/21 02 2021 00:02:46. 176,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1765316,2,04/21/21 02 2021 00:02:47. 212,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1718652,2,04/21/21 02 2021 00:02:48. 243,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1349336,2,04/21/21 02 2021 00:02:49. 273,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40746068,2,04/21/21 02 2021 00:02:45. 248,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40688792,2,04/21/21 02 2021 00:02:46. 269,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40626156,2,04/21/21 02 2021 00:02:47. 287,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40602740,2,04/21/21 02 2021 00:02:48. 303,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40600404,2,04/21/21 02 2021 00:02:49. 323,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451488,40519140,2,04/21/21 02 2021 00:02:45. 520,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451488,40520192,2,04/21/21 02 2021 00:02:46. 543,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451488,40510328,2,04/21/21 02 2021 00:02:47. 558,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451488,40502020,2,04/21/21 02 2021 00:02:48. 575,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451488,40420164,2,04/21/21 02 2021 00:02:49. 590,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1937476,3,04/21/21 02 2021 00:02:45. 158,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1935088,3,04/21/21 02 2021 00:02:46. 176,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1765316,3,04/21/21 02 2021 00:02:47. 212,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1718652,3,04/21/21 02 2021 00:02:48. 243,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451544,1349336,3,04/21/21 02 2021 00:02:49. 273,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40746068,3,04/21/21 02 2021 00:02:45. 248,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40688792,3,04/21/21 02 2021 00:02:46. 269,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40626156,3,04/21/21 02 2021 00:02:47. 287,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40602740,3,04/21/21 02 2021 00:02:48. 303,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451520,40600404,3,04/21/21 02 2021 00:02:49. 323,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451488,40519140,3,04/21/21 02 2021 00:02:45. 520,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451488,40520192,3,04/21/21 02 2021 00:02:46. 543,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451488,40510328,3,04/21/21 02 2021 00:02:47. 558,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451488,40502020,3,04/21/21 02 2021 00:02:48. 575,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451488,40420164,3,04/21/21 02 2021 00:02:49. 590,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451444,33147840,3,04/21/21 02 2021 00:02:45. 730,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451444,33105276,3,04/21/21 02 2021 00:02:46. 770,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451444,33056316,3,04/21/21 02 2021 00:02:47. 808,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451444,32988020,3,04/21/21 02 2021 00:02:48. 836,train
DGS,KM-tol-0.0001-maxIter-20,3,2,65451444,32815232,3,04/21/21 02 2021 00:02:49. 870,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1912068,0,04/21/21 03 2021 00:03:10. 737,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1900468,0,04/21/21 03 2021 00:03:11. 783,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1882868,0,04/21/21 03 2021 00:03:12. 811,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1731504,0,04/21/21 03 2021 00:03:13. 830,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1703436,0,04/21/21 03 2021 00:03:14. 915,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1912068,1,04/21/21 03 2021 00:03:10. 737,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1900468,1,04/21/21 03 2021 00:03:11. 783,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1882868,1,04/21/21 03 2021 00:03:12. 811,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1731504,1,04/21/21 03 2021 00:03:13. 830,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1703436,1,04/21/21 03 2021 00:03:14. 915,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39915984,1,04/21/21 03 2021 00:03:10. 834,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39882640,1,04/21/21 03 2021 00:03:11. 857,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39874864,1,04/21/21 03 2021 00:03:12. 875,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39857128,1,04/21/21 03 2021 00:03:13. 889,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39450376,1,04/21/21 03 2021 00:03:14. 911,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39433608,1,04/21/21 03 2021 00:03:15. 942,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1912068,2,04/21/21 03 2021 00:03:10. 737,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1900468,2,04/21/21 03 2021 00:03:11. 783,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1882868,2,04/21/21 03 2021 00:03:12. 811,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1731504,2,04/21/21 03 2021 00:03:13. 830,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1703436,2,04/21/21 03 2021 00:03:14. 915,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39915984,2,04/21/21 03 2021 00:03:10. 834,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39882640,2,04/21/21 03 2021 00:03:11. 857,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39874864,2,04/21/21 03 2021 00:03:12. 875,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39857128,2,04/21/21 03 2021 00:03:13. 889,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39450376,2,04/21/21 03 2021 00:03:14. 911,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39433608,2,04/21/21 03 2021 00:03:15. 942,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451488,40128404,2,04/21/21 03 2021 00:03:10. 192,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451488,40031348,2,04/21/21 03 2021 00:03:11. 245,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451488,39993900,2,04/21/21 03 2021 00:03:12. 273,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451488,39916200,2,04/21/21 03 2021 00:03:13. 303,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451488,39882800,2,04/21/21 03 2021 00:03:14. 328,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451488,39877208,2,04/21/21 03 2021 00:03:15. 362,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1912068,3,04/21/21 03 2021 00:03:10. 737,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1900468,3,04/21/21 03 2021 00:03:11. 783,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1882868,3,04/21/21 03 2021 00:03:12. 811,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1731504,3,04/21/21 03 2021 00:03:13. 830,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451544,1703436,3,04/21/21 03 2021 00:03:14. 915,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39915984,3,04/21/21 03 2021 00:03:10. 834,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39882640,3,04/21/21 03 2021 00:03:11. 857,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39874864,3,04/21/21 03 2021 00:03:12. 875,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39857128,3,04/21/21 03 2021 00:03:13. 889,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39450376,3,04/21/21 03 2021 00:03:14. 911,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451520,39433608,3,04/21/21 03 2021 00:03:15. 942,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451488,40128404,3,04/21/21 03 2021 00:03:10. 192,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451488,40031348,3,04/21/21 03 2021 00:03:11. 245,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451488,39993900,3,04/21/21 03 2021 00:03:12. 273,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451488,39916200,3,04/21/21 03 2021 00:03:13. 303,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451488,39882800,3,04/21/21 03 2021 00:03:14. 328,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451488,39877208,3,04/21/21 03 2021 00:03:15. 362,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451444,32995748,3,04/21/21 03 2021 00:03:10. 661,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451444,32989368,3,04/21/21 03 2021 00:03:11. 700,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451444,32939864,3,04/21/21 03 2021 00:03:12. 736,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451444,32870068,3,04/21/21 03 2021 00:03:13. 758,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451444,32730304,3,04/21/21 03 2021 00:03:14. 776,train
DGS,KM-tol-0.0001-maxIter-20,4,0,65451444,32607876,3,04/21/21 03 2021 00:03:15. 808,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1766872,0,04/21/21 03 2021 00:03:37. 606,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1753100,0,04/21/21 03 2021 00:03:38. 644,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1734344,0,04/21/21 03 2021 00:03:39. 679,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1580208,0,04/21/21 03 2021 00:03:40. 702,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1492268,0,04/21/21 03 2021 00:03:41. 769,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1766872,1,04/21/21 03 2021 00:03:37. 606,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1753100,1,04/21/21 03 2021 00:03:38. 644,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1734344,1,04/21/21 03 2021 00:03:39. 679,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1580208,1,04/21/21 03 2021 00:03:40. 702,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1492268,1,04/21/21 03 2021 00:03:41. 769,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,40058972,1,04/21/21 03 2021 00:03:37. 396,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,40028220,1,04/21/21 03 2021 00:03:38. 409,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,39974960,1,04/21/21 03 2021 00:03:39. 435,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,39894520,1,04/21/21 03 2021 00:03:40. 455,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,39882120,1,04/21/21 03 2021 00:03:41. 470,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1766872,2,04/21/21 03 2021 00:03:37. 606,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1753100,2,04/21/21 03 2021 00:03:38. 644,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1734344,2,04/21/21 03 2021 00:03:39. 679,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1580208,2,04/21/21 03 2021 00:03:40. 702,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1492268,2,04/21/21 03 2021 00:03:41. 769,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,40058972,2,04/21/21 03 2021 00:03:37. 396,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,40028220,2,04/21/21 03 2021 00:03:38. 409,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,39974960,2,04/21/21 03 2021 00:03:39. 435,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,39894520,2,04/21/21 03 2021 00:03:40. 455,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,39882120,2,04/21/21 03 2021 00:03:41. 470,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451488,39865992,2,04/21/21 03 2021 00:03:37. 103,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451488,39802892,2,04/21/21 03 2021 00:03:38. 149,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451488,39752580,2,04/21/21 03 2021 00:03:39. 188,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451488,39731196,2,04/21/21 03 2021 00:03:40. 233,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451488,39734724,2,04/21/21 03 2021 00:03:41. 265,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1766872,3,04/21/21 03 2021 00:03:37. 606,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1753100,3,04/21/21 03 2021 00:03:38. 644,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1734344,3,04/21/21 03 2021 00:03:39. 679,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1580208,3,04/21/21 03 2021 00:03:40. 702,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451544,1492268,3,04/21/21 03 2021 00:03:41. 769,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,40058972,3,04/21/21 03 2021 00:03:37. 396,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,40028220,3,04/21/21 03 2021 00:03:38. 409,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,39974960,3,04/21/21 03 2021 00:03:39. 435,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,39894520,3,04/21/21 03 2021 00:03:40. 455,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451520,39882120,3,04/21/21 03 2021 00:03:41. 470,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451488,39865992,3,04/21/21 03 2021 00:03:37. 103,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451488,39802892,3,04/21/21 03 2021 00:03:38. 149,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451488,39752580,3,04/21/21 03 2021 00:03:39. 188,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451488,39731196,3,04/21/21 03 2021 00:03:40. 233,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451488,39734724,3,04/21/21 03 2021 00:03:41. 265,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451444,32956820,3,04/21/21 03 2021 00:03:37. 594,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451444,32932352,3,04/21/21 03 2021 00:03:38. 623,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451444,32886228,3,04/21/21 03 2021 00:03:39. 640,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451444,32829432,3,04/21/21 03 2021 00:03:40. 669,train
DGS,KM-tol-0.0001-maxIter-20,4,1,65451444,32659560,3,04/21/21 03 2021 00:03:41. 699,train
DGS,KM-tol-0.0001-maxIter-20,4,2,65451544,1872472,0,04/21/21 04 2021 00:04:03. 327,train
DGS,KM-tol-0.0001-maxIter-20,4,2,65451544,1707444,0,04/21/21 04 2021 00:04:04. 350,train
DGS,KM-tol-0.0001-maxIter-20,4,2,65451544,1669972,0,04/21/21 04 2021 00:04:05. 380,train
DGS,KM-tol-0.0001-maxIter-20,4,2,65451544,1459228,0,04/21/21 04 2021 00:04:06. 407,train
DGS,KM-tol-0.0001-maxIter-20,4,2,65451544,1872472,1,04/21/21 04 2021 00:04:03. 327,train
