dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,LR-maxIter-5,0,2,65451544,2295612,1,40,train
DDF,LR-maxIter-5,0,2,65451544,2295164,1,41,train
DDF,LR-maxIter-5,0,2,65451544,2293296,1,42,train
DDF,LR-maxIter-5,0,2,65451544,2292500,1,43,train
DDF,LR-maxIter-5,0,2,65451544,2298608,1,36,train
DDF,LR-maxIter-5,0,2,65451544,2288056,1,44,train
DDF,LR-maxIter-5,0,2,65451544,2284900,1,46,train
DDF,LR-maxIter-5,0,2,65451544,2284832,1,47,train
DDF,LR-maxIter-5,0,2,65451544,2284816,1,48,train
DDF,LR-maxIter-5,0,2,65451544,2275232,1,49,train
DDF,LR-maxIter-5,0,2,65451544,2282540,1,50,train
DDF,LR-maxIter-5,0,2,65451544,2280776,1,51,train
DDF,LR-maxIter-5,0,2,65451544,2197688,1,52,train
DDF,LR-maxIter-5,0,2,65451544,2284988,1,45,train
DDF,LR-maxIter-5,0,2,65451544,2297476,1,35,train
DDF,LR-maxIter-5,0,2,65451544,2299916,1,34,train
DDF,LR-maxIter-5,0,2,65451544,2457376,1,33,train
DDF,LR-maxIter-5,0,2,65451544,3048860,1,16,train
DDF,LR-maxIter-5,0,2,65451544,3038496,1,17,train
DDF,LR-maxIter-5,0,2,65451544,2958320,1,18,train
DDF,LR-maxIter-5,0,2,65451544,2933372,1,19,train
DDF,LR-maxIter-5,0,2,65451544,2928804,1,20,train
DDF,LR-maxIter-5,0,2,65451544,2927764,1,21,train
DDF,LR-maxIter-5,0,2,65451544,2787392,1,22,train
DDF,LR-maxIter-5,0,2,65451544,2758664,1,23,train
DDF,LR-maxIter-5,0,2,65451544,2682984,1,24,train
DDF,LR-maxIter-5,0,2,65451544,2633520,1,25,train
DDF,LR-maxIter-5,0,2,65451544,2633484,1,26,train
DDF,LR-maxIter-5,0,2,65451544,2637264,1,27,train
DDF,LR-maxIter-5,0,2,65451544,2636508,1,28,train
DDF,LR-maxIter-5,0,2,65451544,2539048,1,29,train
DDF,LR-maxIter-5,0,2,65451544,2540560,1,30,train
DDF,LR-maxIter-5,0,2,65451544,2509564,1,31,train
DDF,LR-maxIter-5,0,2,65451544,2476284,1,32,train
DDF,LR-maxIter-5,0,2,65451544,2197224,1,53,train
DDF,LR-maxIter-5,0,2,65451544,2197244,1,54,train
DDF,LR-maxIter-5,0,2,65451544,2016120,1,55,train
DDF,LR-maxIter-5,0,2,65451544,2015364,1,56,train
DDF,LR-maxIter-5,0,0,65451544,4706976,2,4,train
DDF,LR-maxIter-5,0,0,65451544,4707456,2,5,train
DDF,LR-maxIter-5,0,0,65451544,4640016,2,6,train
DDF,LR-maxIter-5,0,0,65451544,4464048,2,7,train
DDF,LR-maxIter-5,0,0,65451544,4175672,2,8,train
DDF,LR-maxIter-5,0,0,65451544,3806724,2,9,train
DDF,LR-maxIter-5,0,0,65451544,3718956,2,10,train
DDF,LR-maxIter-5,0,0,65451544,3714952,2,11,train
DDF,LR-maxIter-5,0,0,65451544,3721844,2,12,train
DDF,LR-maxIter-5,0,0,65451544,3720904,2,13,train
DDF,LR-maxIter-5,0,0,65451544,3720360,2,14,train
DDF,LR-maxIter-5,0,0,65451544,3719548,2,15,train
DDF,LR-maxIter-5,0,0,65451544,3718980,2,16,train
DDF,LR-maxIter-5,0,0,65451544,3718728,2,17,train
DDF,LR-maxIter-5,0,0,65451544,3718896,2,18,train
DDF,LR-maxIter-5,0,0,65451544,3718692,2,19,train
DDF,LR-maxIter-5,0,0,65451544,3718848,2,20,train
DDF,LR-maxIter-5,0,0,65451544,4706824,2,3,train
DDF,LR-maxIter-5,0,0,65451544,3718248,2,22,train
DDF,LR-maxIter-5,0,0,65451544,4912452,2,2,train
DDF,LR-maxIter-5,0,0,65451544,5118964,2,0,train
DDF,LR-maxIter-5,0,2,65451544,2015364,1,57,train
DDF,LR-maxIter-5,0,2,65451544,2012844,1,58,train
DDF,LR-maxIter-5,0,2,65451544,2012844,1,59,train
DDF,LR-maxIter-5,0,2,65451544,2012844,1,60,train
DDF,LR-maxIter-5,0,2,65451544,2012844,1,61,train
DDF,LR-maxIter-5,0,2,65451544,2010008,1,62,train
DDF,LR-maxIter-5,0,2,65451544,2010072,1,63,test
DDF,LR-maxIter-5,0,2,65451544,2010072,1,64,test
DDF,LR-maxIter-5,0,2,65451544,2009568,1,65,test
DDF,LR-maxIter-5,0,2,65451544,2017796,1,66,test
DDF,LR-maxIter-5,0,2,65451544,2020076,1,67,test
DDF,LR-maxIter-5,0,2,65451544,2020076,1,68,test
DDF,LR-maxIter-5,0,2,65451544,2013900,1,69,test
DDF,LR-maxIter-5,0,2,65451544,2013632,1,70,test
DDF,LR-maxIter-5,0,2,65451544,2001284,1,71,test
DDF,LR-maxIter-5,0,2,65451544,2012192,1,72,test
DDF,LR-maxIter-5,0,2,65451544,2000104,1,73,test
DDF,LR-maxIter-5,0,0,65451544,5119292,2,1,train
DDF,LR-maxIter-5,0,2,65451544,3798852,1,15,train
DDF,LR-maxIter-5,0,1,65451544,2527952,2,37,train
DDF,LR-maxIter-5,0,1,65451544,2499136,2,39,train
DDF,LR-maxIter-5,0,0,65451544,7522148,3,2,train
DDF,LR-maxIter-5,0,0,65451544,7000892,3,3,train
DDF,LR-maxIter-5,0,0,65451544,6855992,3,4,train
DDF,LR-maxIter-5,0,0,65451544,6793952,3,5,train
DDF,LR-maxIter-5,0,0,65451544,6727840,3,6,train
DDF,LR-maxIter-5,0,0,65451544,6458644,3,7,train
DDF,LR-maxIter-5,0,0,65451544,6069792,3,8,train
DDF,LR-maxIter-5,0,0,65451544,7820616,3,1,train
DDF,LR-maxIter-5,0,0,65451544,5649524,3,9,train
DDF,LR-maxIter-5,0,0,65451544,5468656,3,11,train
DDF,LR-maxIter-5,0,0,65451544,5292444,3,12,train
DDF,LR-maxIter-5,0,0,65451544,5185516,3,13,train
DDF,LR-maxIter-5,0,0,65451544,5038932,3,14,train
DDF,LR-maxIter-5,0,0,65451544,4925776,3,15,train
DDF,LR-maxIter-5,0,0,65451544,4311408,3,16,train
DDF,LR-maxIter-5,0,0,65451544,4274088,3,17,train
DDF,LR-maxIter-5,0,0,65451544,5565232,3,10,train
DDF,LR-maxIter-5,0,0,65451544,8057812,3,0,train
DDF,LR-maxIter-5,0,2,65451544,1985912,2,73,test
DDF,LR-maxIter-5,0,2,65451544,1993620,2,72,test
DDF,LR-maxIter-5,0,2,65451544,2056048,2,55,train
DDF,LR-maxIter-5,0,2,65451544,2055788,2,56,train
DDF,LR-maxIter-5,0,2,65451544,2055528,2,57,train
DDF,LR-maxIter-5,0,2,65451544,2055528,2,58,train
DDF,LR-maxIter-5,0,2,65451544,2055512,2,59,train
DDF,LR-maxIter-5,0,2,65451544,2047656,2,60,train
DDF,LR-maxIter-5,0,2,65451544,2046636,2,61,train
DDF,LR-maxIter-5,0,2,65451544,2046952,2,62,train
DDF,LR-maxIter-5,0,2,65451544,2046448,2,63,test
DDF,LR-maxIter-5,0,2,65451544,2045944,2,64,test
DDF,LR-maxIter-5,0,2,65451544,2045164,2,65,test
DDF,LR-maxIter-5,0,2,65451544,2044904,2,66,test
DDF,LR-maxIter-5,0,2,65451544,2044376,2,67,test
DDF,LR-maxIter-5,0,2,65451544,2044344,2,68,test
DDF,LR-maxIter-5,0,2,65451544,2037280,2,69,test
DDF,LR-maxIter-5,0,2,65451544,2028948,2,70,test
DDF,LR-maxIter-5,0,2,65451544,1994892,2,71,test
DDF,LR-maxIter-5,0,0,65451544,4256676,3,18,train
DDF,LR-maxIter-5,0,0,65451544,4181508,3,19,train
DDF,LR-maxIter-5,0,0,65451544,4134056,3,20,train
DDF,LR-maxIter-5,0,0,65451544,4041064,3,21,train
DDF,LR-maxIter-5,0,0,65451544,3417428,3,43,train
DDF,LR-maxIter-5,0,0,65451544,3370324,3,44,train
DDF,LR-maxIter-5,0,0,65451544,3200044,3,45,train
DDF,LR-maxIter-5,0,0,65451544,3205664,3,46,train
DDF,LR-maxIter-5,0,0,65451544,3208696,3,47,train
DDF,LR-maxIter-5,0,0,65451544,3209052,3,48,train
DDF,LR-maxIter-5,0,0,65451544,3204784,3,49,train
DDF,LR-maxIter-5,0,0,65451544,3203452,3,50,train
DDF,LR-maxIter-5,0,0,65451544,3114960,3,51,train
DDF,LR-maxIter-5,0,0,65451544,3110328,3,52,train
DDF,LR-maxIter-5,0,0,65451544,3106984,3,53,train
DDF,LR-maxIter-5,0,0,65451544,3059260,3,54,train
DDF,LR-maxIter-5,0,0,65451544,3057496,3,55,train
DDF,LR-maxIter-5,0,0,65451544,2985708,3,56,train
DDF,LR-maxIter-5,0,0,65451544,3058396,3,57,train
DDF,LR-maxIter-5,0,0,65451544,3053892,3,58,test
DDF,LR-maxIter-5,0,0,65451544,3061452,3,59,test
DDF,LR-maxIter-5,0,0,65451544,3425180,3,42,train
DDF,LR-maxIter-5,0,2,65451544,2056780,2,54,train
DDF,LR-maxIter-5,0,0,65451544,3440032,3,41,train
DDF,LR-maxIter-5,0,0,65451544,3505752,3,39,train
DDF,LR-maxIter-5,0,0,65451544,4058180,3,22,train
DDF,LR-maxIter-5,0,0,65451544,4038884,3,23,train
DDF,LR-maxIter-5,0,0,65451544,4042160,3,24,train
DDF,LR-maxIter-5,0,0,65451544,4040176,3,25,train
DDF,LR-maxIter-5,0,0,65451544,3963388,3,26,train
DDF,LR-maxIter-5,0,0,65451544,3849868,3,27,train
DDF,LR-maxIter-5,0,0,65451544,3849072,3,28,train
DDF,LR-maxIter-5,0,0,65451544,3740160,3,29,train
DDF,LR-maxIter-5,0,0,65451544,3745572,3,30,train
DDF,LR-maxIter-5,0,0,65451544,3740884,3,31,train
DDF,LR-maxIter-5,0,0,65451544,3672592,3,32,train
DDF,LR-maxIter-5,0,0,65451544,3671284,3,33,train
DDF,LR-maxIter-5,0,0,65451544,3659448,3,34,train
DDF,LR-maxIter-5,0,0,65451544,3671544,3,35,train
DDF,LR-maxIter-5,0,0,65451544,3507916,3,36,train
DDF,LR-maxIter-5,0,0,65451544,3507076,3,37,train
DDF,LR-maxIter-5,0,0,65451544,3506288,3,38,train
DDF,LR-maxIter-5,0,0,65451544,3504284,3,40,train
DDF,LR-maxIter-5,0,1,65451544,2501576,2,38,train
DDF,LR-maxIter-5,0,2,65451544,2056888,2,53,train
DDF,LR-maxIter-5,0,2,65451544,2059144,2,51,train
DDF,LR-maxIter-5,0,1,65451544,2169540,2,61,test
DDF,LR-maxIter-5,0,1,65451544,2169288,2,62,test
DDF,LR-maxIter-5,0,1,65451544,2169348,2,63,test
DDF,LR-maxIter-5,0,1,65451544,2168376,2,64,test
DDF,LR-maxIter-5,0,1,65451544,2168124,2,65,test
DDF,LR-maxIter-5,0,1,65451544,2167588,2,66,test
DDF,LR-maxIter-5,0,1,65451544,2154972,2,67,test
DDF,LR-maxIter-5,0,1,65451544,2169792,2,60,test
DDF,LR-maxIter-5,0,2,65451544,5083288,2,0,train
DDF,LR-maxIter-5,0,2,65451544,4864040,2,2,train
DDF,LR-maxIter-5,0,2,65451544,4705900,2,3,train
DDF,LR-maxIter-5,0,2,65451544,4708484,2,4,train
DDF,LR-maxIter-5,0,2,65451544,4469488,2,5,train
DDF,LR-maxIter-5,0,2,65451544,4425472,2,6,train
DDF,LR-maxIter-5,0,2,65451544,3805652,2,7,train
DDF,LR-maxIter-5,0,2,65451544,3804108,2,8,train
DDF,LR-maxIter-5,0,2,65451544,5083728,2,1,train
DDF,LR-maxIter-5,0,1,65451544,2174920,2,59,test
DDF,LR-maxIter-5,0,1,65451544,2173660,2,58,test
DDF,LR-maxIter-5,0,1,65451544,2223052,2,57,train
DDF,LR-maxIter-5,0,1,65451544,2449940,2,40,train
DDF,LR-maxIter-5,0,1,65451544,2445340,2,41,train
DDF,LR-maxIter-5,0,1,65451544,2443492,2,42,train
DDF,LR-maxIter-5,0,1,65451544,2439556,2,43,train
DDF,LR-maxIter-5,0,1,65451544,2438728,2,44,train
DDF,LR-maxIter-5,0,1,65451544,2438176,2,45,train
DDF,LR-maxIter-5,0,1,65451544,2226228,2,46,train
DDF,LR-maxIter-5,0,1,65451544,2231780,2,47,train
DDF,LR-maxIter-5,0,1,65451544,2212352,2,48,train
DDF,LR-maxIter-5,0,1,65451544,2220424,2,49,train
DDF,LR-maxIter-5,0,1,65451544,2212612,2,50,train
DDF,LR-maxIter-5,0,1,65451544,2221388,2,51,train
DDF,LR-maxIter-5,0,1,65451544,2217120,2,52,train
DDF,LR-maxIter-5,0,1,65451544,2229124,2,53,train
DDF,LR-maxIter-5,0,1,65451544,2228872,2,54,train
DDF,LR-maxIter-5,0,1,65451544,2228368,2,55,train
DDF,LR-maxIter-5,0,1,65451544,2224068,2,56,train
DDF,LR-maxIter-5,0,2,65451544,3738632,2,9,train
DDF,LR-maxIter-5,0,2,65451544,3672836,2,10,train
DDF,LR-maxIter-5,0,2,65451544,3671252,2,11,train
DDF,LR-maxIter-5,0,2,65451544,3675780,2,12,train
DDF,LR-maxIter-5,0,2,65451544,2657996,2,34,train
DDF,LR-maxIter-5,0,2,65451544,2657276,2,35,train
DDF,LR-maxIter-5,0,2,65451544,2464992,2,36,train
DDF,LR-maxIter-5,0,2,65451544,2459660,2,37,train
DDF,LR-maxIter-5,0,2,65451544,2453108,2,38,train
DDF,LR-maxIter-5,0,2,65451544,2451008,2,39,train
DDF,LR-maxIter-5,0,2,65451544,2453524,2,40,train
DDF,LR-maxIter-5,0,2,65451544,2452880,2,41,train
DDF,LR-maxIter-5,0,2,65451544,2469116,2,42,train
DDF,LR-maxIter-5,0,2,65451544,2298312,2,43,train
DDF,LR-maxIter-5,0,2,65451544,2296272,2,44,train
DDF,LR-maxIter-5,0,2,65451544,2292764,2,45,train
DDF,LR-maxIter-5,0,2,65451544,2065712,2,46,train
DDF,LR-maxIter-5,0,2,65451544,2060916,2,47,train
DDF,LR-maxIter-5,0,2,65451544,2059900,2,48,train
DDF,LR-maxIter-5,0,2,65451544,2059648,2,49,train
DDF,LR-maxIter-5,0,2,65451544,2059144,2,50,train
DDF,LR-maxIter-5,0,2,65451544,2745784,2,33,train
DDF,LR-maxIter-5,0,2,65451544,2058136,2,52,train
DDF,LR-maxIter-5,0,2,65451544,2869556,2,32,train
DDF,LR-maxIter-5,0,2,65451544,2917508,2,30,train
DDF,LR-maxIter-5,0,2,65451544,3675488,2,13,train
DDF,LR-maxIter-5,0,2,65451544,3674912,2,14,train
DDF,LR-maxIter-5,0,2,65451544,3674352,2,15,train
DDF,LR-maxIter-5,0,2,65451544,3674544,2,16,train
DDF,LR-maxIter-5,0,2,65451544,3674788,2,17,train
DDF,LR-maxIter-5,0,2,65451544,3674748,2,18,train
DDF,LR-maxIter-5,0,2,65451544,3674456,2,19,train
DDF,LR-maxIter-5,0,2,65451544,3674204,2,20,train
DDF,LR-maxIter-5,0,2,65451544,3674108,2,21,train
DDF,LR-maxIter-5,0,2,65451544,3674328,2,22,train
DDF,LR-maxIter-5,0,2,65451544,3674092,2,23,train
DDF,LR-maxIter-5,0,2,65451544,3673992,2,24,train
DDF,LR-maxIter-5,0,2,65451544,3673440,2,25,train
DDF,LR-maxIter-5,0,2,65451544,3673204,2,26,train
DDF,LR-maxIter-5,0,2,65451544,3673316,2,27,train
DDF,LR-maxIter-5,0,2,65451544,3672716,2,28,train
DDF,LR-maxIter-5,0,2,65451544,2921288,2,29,train
DDF,LR-maxIter-5,0,2,65451544,2864516,2,31,train
DDF,LR-maxIter-5,0,2,65451544,3995292,1,14,train
DDF,LR-maxIter-5,0,2,65451544,3995868,1,13,train
DDF,LR-maxIter-5,0,2,65451544,3996160,1,12,train
DDF,LR-maxIter-5,0,1,65451572,2125400,0,65,test
DDF,LR-maxIter-5,0,1,65451572,2131204,0,66,test
DDF,LR-maxIter-5,0,1,65451572,2130936,0,67,test
DDF,LR-maxIter-5,0,2,65451572,5057820,0,0,train
DDF,LR-maxIter-5,0,2,65451572,5057876,0,1,train
DDF,LR-maxIter-5,0,2,65451572,4884104,0,2,train
DDF,LR-maxIter-5,0,2,65451572,4696472,0,3,train
DDF,LR-maxIter-5,0,1,65451572,2132716,0,64,test
DDF,LR-maxIter-5,0,2,65451572,4698900,0,4,train
DDF,LR-maxIter-5,0,2,65451572,4609936,0,6,train
DDF,LR-maxIter-5,0,2,65451572,4443156,0,7,train
DDF,LR-maxIter-5,0,2,65451572,4136660,0,8,train
DDF,LR-maxIter-5,0,2,65451572,4134972,0,9,train
DDF,LR-maxIter-5,0,2,65451572,4044092,0,10,train
DDF,LR-maxIter-5,0,2,65451572,4043044,0,11,train
DDF,LR-maxIter-5,0,2,65451572,4047508,0,12,train
DDF,LR-maxIter-5,0,2,65451572,4699648,0,5,train
DDF,LR-maxIter-5,0,1,65451572,2132740,0,63,test
DDF,LR-maxIter-5,0,1,65451572,2133252,0,62,test
DDF,LR-maxIter-5,0,1,65451572,2133544,0,61,test
DDF,LR-maxIter-5,0,1,65451572,2419692,0,44,train
DDF,LR-maxIter-5,0,1,65451572,2278492,0,45,train
DDF,LR-maxIter-5,0,1,65451572,2206768,0,46,train
DDF,LR-maxIter-5,0,1,65451572,2209216,0,47,train
DDF,LR-maxIter-5,0,1,65451572,2161068,0,48,train
DDF,LR-maxIter-5,0,1,65451572,2125032,0,49,train
DDF,LR-maxIter-5,0,1,65451572,2125464,0,50,train
DDF,LR-maxIter-5,0,1,65451572,2144168,0,51,train
DDF,LR-maxIter-5,0,1,65451572,2142372,0,52,train
DDF,LR-maxIter-5,0,1,65451572,2143712,0,53,train
DDF,LR-maxIter-5,0,1,65451572,2144216,0,54,train
DDF,LR-maxIter-5,0,1,65451572,2144216,0,55,train
DDF,LR-maxIter-5,0,1,65451572,2144436,0,56,train
DDF,LR-maxIter-5,0,1,65451572,2124000,0,57,train
DDF,LR-maxIter-5,0,1,65451572,2134584,0,58,test
DDF,LR-maxIter-5,0,1,65451572,2132248,0,59,test
DDF,LR-maxIter-5,0,1,65451572,2133584,0,60,test
DDF,LR-maxIter-5,0,2,65451572,4046444,0,13,train
DDF,LR-maxIter-5,0,2,65451572,4046420,0,14,train
DDF,LR-maxIter-5,0,2,65451572,4046128,0,15,train
DDF,LR-maxIter-5,0,2,65451572,4045836,0,16,train
DDF,LR-maxIter-5,0,2,65451572,2437304,0,38,train
DDF,LR-maxIter-5,0,2,65451572,2432368,0,39,train
DDF,LR-maxIter-5,0,2,65451572,2431428,0,40,train
DDF,LR-maxIter-5,0,2,65451572,2430460,0,41,train
DDF,LR-maxIter-5,0,2,65451572,2429812,0,42,train
DDF,LR-maxIter-5,0,2,65451572,2256044,0,43,train
DDF,LR-maxIter-5,0,2,65451572,2254116,0,44,train
DDF,LR-maxIter-5,0,2,65451572,2250052,0,45,train
DDF,LR-maxIter-5,0,2,65451572,2249640,0,46,train
DDF,LR-maxIter-5,0,2,65451572,2064588,0,47,train
DDF,LR-maxIter-5,0,2,65451572,2066516,0,48,train
DDF,LR-maxIter-5,0,2,65451572,2066516,0,49,train
DDF,LR-maxIter-5,0,2,65451572,2061476,0,50,train
DDF,LR-maxIter-5,0,2,65451572,2042324,0,51,train
DDF,LR-maxIter-5,0,2,65451572,2061696,0,52,train
DDF,LR-maxIter-5,0,2,65451572,2060196,0,53,train
DDF,LR-maxIter-5,0,2,65451572,2060264,0,54,train
DDF,LR-maxIter-5,0,2,65451572,2418420,0,37,train
DDF,LR-maxIter-5,0,1,65451572,2422568,0,43,train
DDF,LR-maxIter-5,0,2,65451572,2536104,0,36,train
DDF,LR-maxIter-5,0,2,65451572,2761424,0,34,train
DDF,LR-maxIter-5,0,2,65451572,4045796,0,17,train
DDF,LR-maxIter-5,0,2,65451572,4045732,0,18,train
DDF,LR-maxIter-5,0,2,65451572,4045440,0,19,train
DDF,LR-maxIter-5,0,2,65451572,4045392,0,20,train
DDF,LR-maxIter-5,0,2,65451572,4044856,0,21,train
DDF,LR-maxIter-5,0,2,65451572,4045068,0,22,train
DDF,LR-maxIter-5,0,2,65451572,4045260,0,23,train
DDF,LR-maxIter-5,0,2,65451572,4044976,0,24,train
DDF,LR-maxIter-5,0,2,65451572,4044664,0,25,train
DDF,LR-maxIter-5,0,2,65451572,4044640,0,26,train
DDF,LR-maxIter-5,0,2,65451572,4044348,0,27,train
DDF,LR-maxIter-5,0,2,65451572,4044308,0,28,train
DDF,LR-maxIter-5,0,2,65451572,3195188,0,29,train
DDF,LR-maxIter-5,0,2,65451572,3018772,0,30,train
DDF,LR-maxIter-5,0,2,65451572,2991052,0,31,train
DDF,LR-maxIter-5,0,2,65451572,2982476,0,32,train
DDF,LR-maxIter-5,0,2,65451572,2813084,0,33,train
DDF,LR-maxIter-5,0,2,65451572,2750840,0,35,train
DDF,LR-maxIter-5,0,2,65451572,2058280,0,55,train
DDF,LR-maxIter-5,0,1,65451572,2424788,0,42,train
DDF,LR-maxIter-5,0,1,65451572,2433800,0,40,train
DDF,LR-maxIter-5,0,0,65451572,2013372,0,50,train
DDF,LR-maxIter-5,0,0,65451572,2027736,0,51,train
DDF,LR-maxIter-5,0,0,65451572,2033972,0,52,train
DDF,LR-maxIter-5,0,0,65451572,2034028,0,53,train
DDF,LR-maxIter-5,0,0,65451572,2033256,0,54,train
DDF,LR-maxIter-5,0,0,65451572,2032760,0,55,train
DDF,LR-maxIter-5,0,0,65451572,2028224,0,56,train
DDF,LR-maxIter-5,0,0,65451572,2039832,0,49,train
DDF,LR-maxIter-5,0,0,65451572,2027972,0,57,train
DDF,LR-maxIter-5,0,0,65451572,1881584,0,59,test
DDF,LR-maxIter-5,0,0,65451572,1884048,0,60,test
DDF,LR-maxIter-5,0,0,65451572,1883000,0,61,test
DDF,LR-maxIter-5,0,0,65451572,1882672,0,62,test
DDF,LR-maxIter-5,0,0,65451572,1845644,0,63,test
DDF,LR-maxIter-5,0,0,65451572,1844116,0,64,test
DDF,LR-maxIter-5,0,0,65451572,1787904,0,65,test
DDF,LR-maxIter-5,0,0,65451572,1882992,0,58,test
