dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DGS,MLP-tol-0.0001-maxIter-20,6,2,305.7000000000001,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,7,0,375.565,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,7,1,373.87,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,7,2,305.85,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,8,0,290.7,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,8,1,434.4,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,8,2,366.2000000000001,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,9,0,239.995,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,9,1,262.02,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,9,2,255.265,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,10,0,295.95,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,10,1,305.0499999999999,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,10,2,298.5,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,11,0,312.65,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,11,1,312.0,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,11,2,398.25,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,12,0,397.02,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,12,1,375.45,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,12,2,395.66,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.1-maxIter-10,1,0,214.075,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,1,1,217.32,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,1,2,259.345,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,2,0,186.655,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,2,1,179.65,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,2,2,188.775,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,3,0,272.92499999999995,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,3,1,222.8,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,3,2,196.45,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,4,0,253.87,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,4,1,196.35,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,4,2,209.95,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,5,0,161.82999999999996,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,5,1,159.48000000000005,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,5,2,237.73,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,6,0,210.0,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,6,1,205.45,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,6,2,100.35,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,7,0,199.8,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,7,1,196.5,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,7,2,292.795,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,8,0,275.225,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,8,1,280.32,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,8,2,310.85,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,9,0,160.185,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,9,1,173.245,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,9,2,157.785,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,10,0,212.1,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,10,1,109.65,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,10,2,204.4,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,11,0,106.5,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,11,1,208.32,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,11,2,227.59500000000003,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,12,0,279.35,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,12,1,270.685,train,MLP,tol,0.1,maxIter,10
DGS,MLP-tol-0.1-maxIter-10,12,2,214.35,train,MLP,tol,0.1,maxIter,10
