dataset,algorithm,platformId,runId,CpuUsage,node,time,phase
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.1308641975308642,2,04/21/21 39 2021 01:39:52. 657,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.10513447432762836,2,04/21/21 39 2021 01:39:53. 671,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.002463054187192171,2,04/21/21 39 2021 01:39:51. 148,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.32029339853300726,2,04/21/21 39 2021 01:39:52. 166,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.1961259079903148,2,04/21/21 39 2021 01:39:53. 179,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.35108958837772397,3,04/21/21 39 2021 01:39:51. 735,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.3398058252427184,3,04/21/21 39 2021 01:39:52. 748,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.2860635696821517,3,04/21/21 39 2021 01:39:53. 767,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.2211302211302212,3,04/21/21 39 2021 01:39:51. 645,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.1308641975308642,3,04/21/21 39 2021 01:39:52. 657,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.10513447432762836,3,04/21/21 39 2021 01:39:53. 671,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.002463054187192171,3,04/21/21 39 2021 01:39:51. 148,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.32029339853300726,3,04/21/21 39 2021 01:39:52. 166,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.1961259079903148,3,04/21/21 39 2021 01:39:53. 179,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.004830917874396158,3,04/21/21 39 2021 01:39:51. 287,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.3056234718826406,3,04/21/21 39 2021 01:39:52. 305,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.16990291262135926,3,04/21/21 39 2021 01:39:53. 317,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.5965770171149144,0,04/21/21 40 2021 01:40:19. 466,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.41766109785202865,0,04/21/21 40 2021 01:40:20. 481,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.31707317073170727,0,04/21/21 40 2021 01:40:21. 498,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.5965770171149144,1,04/21/21 40 2021 01:40:19. 466,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.41766109785202865,1,04/21/21 40 2021 01:40:20. 481,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.31707317073170727,1,04/21/21 40 2021 01:40:21. 498,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.0024449877750610804,1,04/21/21 40 2021 01:40:19. 229,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.024390243902439046,1,04/21/21 40 2021 01:40:20. 254,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.009732360097323587,1,04/21/21 40 2021 01:40:21. 280,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.5965770171149144,2,04/21/21 40 2021 01:40:19. 466,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.41766109785202865,2,04/21/21 40 2021 01:40:20. 481,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.31707317073170727,2,04/21/21 40 2021 01:40:21. 498,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.0024449877750610804,2,04/21/21 40 2021 01:40:19. 229,train
DGS,MLP-tol-0.0001-maxIter-10,3,0,0.024390243902439046,2,04/21/21 40 2021 01:40:20. 254,train
