dataset,algorithm,platformId,runId,NetIn,NetOut,node,time,phase
DGS,MLP-tol-0.1-maxIter-100,8,2,2025429972042,86854965765,2,04/21/21 04 2021 03:04:42. 116,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2025431526503,86856733422,2,04/21/21 04 2021 03:04:43. 148,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2025433390144,86858823787,2,04/21/21 04 2021 03:04:44. 160,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2025435254371,86860797219,2,04/21/21 04 2021 03:04:45. 183,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2025437419612,86862558334,2,04/21/21 04 2021 03:04:46. 201,train
DGS,MLP-tol-0.1-maxIter-100,8,2,198965278029878,356134170210978,3,04/21/21 04 2021 03:04:38. 677,train
DGS,MLP-tol-0.1-maxIter-100,8,2,198965278073598,356134185389519,3,04/21/21 04 2021 03:04:39. 714,train
DGS,MLP-tol-0.1-maxIter-100,8,2,198965279423822,356134187160671,3,04/21/21 04 2021 03:04:40. 739,train
DGS,MLP-tol-0.1-maxIter-100,8,2,198965282823254,356134189901632,3,04/21/21 04 2021 03:04:41. 782,train
DGS,MLP-tol-0.1-maxIter-100,8,2,198965285870270,356134192745616,3,04/21/21 04 2021 03:04:42. 817,train
DGS,MLP-tol-0.1-maxIter-100,8,2,198965288992970,356134196023150,3,04/21/21 04 2021 03:04:43. 839,train
DGS,MLP-tol-0.1-maxIter-100,8,2,198965293069871,356134200324998,3,04/21/21 04 2021 03:04:44. 874,train
DGS,MLP-tol-0.1-maxIter-100,8,2,198965296773035,356134204363966,3,04/21/21 04 2021 03:04:45. 914,train
DGS,MLP-tol-0.1-maxIter-100,8,2,198965300479417,356134207936052,3,04/21/21 04 2021 03:04:46. 946,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2029125700361,83317232817,3,04/21/21 04 2021 03:04:38. 683,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2029133306010,83317280895,3,04/21/21 04 2021 03:04:39. 707,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2029134234933,83317771276,3,04/21/21 04 2021 03:04:40. 722,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2029135797224,83319870980,3,04/21/21 04 2021 03:04:41. 734,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2029137352043,83321606172,3,04/21/21 04 2021 03:04:42. 754,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2029139216530,83323672097,3,04/21/21 04 2021 03:04:43. 775,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2029141079053,83325697679,3,04/21/21 04 2021 03:04:44. 801,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2029142938484,83327485704,3,04/21/21 04 2021 03:04:45. 819,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2029144856301,83329080708,3,04/21/21 04 2021 03:04:46. 841,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2025421879914,86851890726,3,04/21/21 04 2021 03:04:39. 075,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2025427174658,86852272472,3,04/21/21 04 2021 03:04:40. 088,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2025428422207,86853664889,3,04/21/21 04 2021 03:04:41. 102,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2025429972042,86854965765,3,04/21/21 04 2021 03:04:42. 116,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2025431526503,86856733422,3,04/21/21 04 2021 03:04:43. 148,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2025433390144,86858823787,3,04/21/21 04 2021 03:04:44. 160,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2025435254371,86860797219,3,04/21/21 04 2021 03:04:45. 183,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2025437419612,86862558334,3,04/21/21 04 2021 03:04:46. 201,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2131844606305,96572333216,3,04/21/21 04 2021 03:04:38. 098,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2131845404900,96572356974,3,04/21/21 04 2021 03:04:39. 121,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2131845559514,96572363952,3,04/21/21 04 2021 03:04:40. 146,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2131846181737,96572955402,3,04/21/21 04 2021 03:04:41. 180,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2131847002579,96573557021,3,04/21/21 04 2021 03:04:42. 221,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2131847735579,96574150069,3,04/21/21 04 2021 03:04:43. 254,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2131848820543,96574982781,3,04/21/21 04 2021 03:04:44. 288,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2131849752373,96575806662,3,04/21/21 04 2021 03:04:45. 308,train
DGS,MLP-tol-0.1-maxIter-100,8,2,2131850729440,96576527765,3,04/21/21 04 2021 03:04:46. 338,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965509905237,356134668431876,0,04/21/21 05 2021 03:05:12. 471,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965516117408,356134683135514,0,04/21/21 05 2021 03:05:13. 493,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965521104404,356134686881793,0,04/21/21 05 2021 03:05:14. 508,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965525570857,356134690285929,0,04/21/21 05 2021 03:05:15. 539,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965532152709,356134695387393,0,04/21/21 05 2021 03:05:16. 558,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965538853920,356134700493818,0,04/21/21 05 2021 03:05:17. 571,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965509905237,356134668431876,1,04/21/21 05 2021 03:05:12. 471,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965516117408,356134683135514,1,04/21/21 05 2021 03:05:13. 493,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965521104404,356134686881793,1,04/21/21 05 2021 03:05:14. 508,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965525570857,356134690285929,1,04/21/21 05 2021 03:05:15. 539,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965532152709,356134695387393,1,04/21/21 05 2021 03:05:16. 558,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965538853920,356134700493818,1,04/21/21 05 2021 03:05:17. 571,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217134489,83329804743,1,04/21/21 05 2021 03:05:12. 438,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217134678,83329805539,1,04/21/21 05 2021 03:05:13. 464,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217134773,83329805829,1,04/21/21 05 2021 03:05:14. 489,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217134868,83329806119,1,04/21/21 05 2021 03:05:15. 514,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217135057,83329806915,1,04/21/21 05 2021 03:05:16. 539,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217135152,83329807205,1,04/21/21 05 2021 03:05:17. 565,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965509905237,356134668431876,2,04/21/21 05 2021 03:05:12. 471,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965516117408,356134683135514,2,04/21/21 05 2021 03:05:13. 493,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965521104404,356134686881793,2,04/21/21 05 2021 03:05:14. 508,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965525570857,356134690285929,2,04/21/21 05 2021 03:05:15. 539,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965532152709,356134695387393,2,04/21/21 05 2021 03:05:16. 558,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965538853920,356134700493818,2,04/21/21 05 2021 03:05:17. 571,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217134489,83329804743,2,04/21/21 05 2021 03:05:12. 438,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217134678,83329805539,2,04/21/21 05 2021 03:05:13. 464,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217134773,83329805829,2,04/21/21 05 2021 03:05:14. 489,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217134868,83329806119,2,04/21/21 05 2021 03:05:15. 514,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217135057,83329806915,2,04/21/21 05 2021 03:05:16. 539,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217135152,83329807205,2,04/21/21 05 2021 03:05:17. 565,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2025494088451,86864170950,2,04/21/21 05 2021 03:05:12. 832,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2025494088640,86864171748,2,04/21/21 05 2021 03:05:13. 858,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2025494088735,86864172039,2,04/21/21 05 2021 03:05:14. 885,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2025494088830,86864172330,2,04/21/21 05 2021 03:05:15. 911,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2025494089019,86864173128,2,04/21/21 05 2021 03:05:16. 938,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2025494089114,86864173419,2,04/21/21 05 2021 03:05:17. 964,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965509905237,356134668431876,3,04/21/21 05 2021 03:05:12. 471,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965516117408,356134683135514,3,04/21/21 05 2021 03:05:13. 493,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965521104404,356134686881793,3,04/21/21 05 2021 03:05:14. 508,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965525570857,356134690285929,3,04/21/21 05 2021 03:05:15. 539,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965532152709,356134695387393,3,04/21/21 05 2021 03:05:16. 558,train
DGS,MLP-tol-0.1-maxIter-100,9,0,198965538853920,356134700493818,3,04/21/21 05 2021 03:05:17. 571,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217134489,83329804743,3,04/21/21 05 2021 03:05:12. 438,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217134678,83329805539,3,04/21/21 05 2021 03:05:13. 464,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217134773,83329805829,3,04/21/21 05 2021 03:05:14. 489,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217134868,83329806119,3,04/21/21 05 2021 03:05:15. 514,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217135057,83329806915,3,04/21/21 05 2021 03:05:16. 539,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2029217135152,83329807205,3,04/21/21 05 2021 03:05:17. 565,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2025494088451,86864170950,3,04/21/21 05 2021 03:05:12. 832,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2025494088640,86864171748,3,04/21/21 05 2021 03:05:13. 858,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2025494088735,86864172039,3,04/21/21 05 2021 03:05:14. 885,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2025494088830,86864172330,3,04/21/21 05 2021 03:05:15. 911,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2025494089019,86864173128,3,04/21/21 05 2021 03:05:16. 938,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2025494089114,86864173419,3,04/21/21 05 2021 03:05:17. 964,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2131974872831,96578215968,3,04/21/21 05 2021 03:05:12. 122,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2131986877655,96578276206,3,04/21/21 05 2021 03:05:13. 137,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2131987575297,96579783467,3,04/21/21 05 2021 03:05:14. 155,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2131988683115,96582104211,3,04/21/21 05 2021 03:05:15. 182,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2131990014604,96584879568,3,04/21/21 05 2021 03:05:16. 197,train
DGS,MLP-tol-0.1-maxIter-100,9,0,2131991581339,96588009751,3,04/21/21 05 2021 03:05:17. 209,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965789382170,356135154011811,0,04/21/21 05 2021 03:05:40. 130,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965801140464,356135177219385,0,04/21/21 05 2021 03:05:41. 145,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965804692109,356135179722594,0,04/21/21 05 2021 03:05:42. 166,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965810646048,356135184259096,0,04/21/21 05 2021 03:05:43. 188,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965817348959,356135189362353,0,04/21/21 05 2021 03:05:44. 202,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965824047613,356135194466002,0,04/21/21 05 2021 03:05:45. 216,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965789382170,356135154011811,1,04/21/21 05 2021 03:05:40. 130,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965801140464,356135177219385,1,04/21/21 05 2021 03:05:41. 145,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965804692109,356135179722594,1,04/21/21 05 2021 03:05:42. 166,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965810646048,356135184259096,1,04/21/21 05 2021 03:05:43. 188,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965817348959,356135189362353,1,04/21/21 05 2021 03:05:44. 202,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965824047613,356135194466002,1,04/21/21 05 2021 03:05:45. 216,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217138815,83329820307,1,04/21/21 05 2021 03:05:40. 120,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217138910,83329820597,1,04/21/21 05 2021 03:05:41. 145,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217139005,83329820887,1,04/21/21 05 2021 03:05:42. 170,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217139194,83329821683,1,04/21/21 05 2021 03:05:43. 195,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217139384,83329822263,1,04/21/21 05 2021 03:05:44. 220,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217139479,83329822553,1,04/21/21 05 2021 03:05:45. 246,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965789382170,356135154011811,2,04/21/21 05 2021 03:05:40. 130,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965801140464,356135177219385,2,04/21/21 05 2021 03:05:41. 145,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965804692109,356135179722594,2,04/21/21 05 2021 03:05:42. 166,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965810646048,356135184259096,2,04/21/21 05 2021 03:05:43. 188,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965817348959,356135189362353,2,04/21/21 05 2021 03:05:44. 202,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965824047613,356135194466002,2,04/21/21 05 2021 03:05:45. 216,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217138815,83329820307,2,04/21/21 05 2021 03:05:40. 120,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217138910,83329820597,2,04/21/21 05 2021 03:05:41. 145,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217139005,83329820887,2,04/21/21 05 2021 03:05:42. 170,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217139194,83329821683,2,04/21/21 05 2021 03:05:43. 195,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217139384,83329822263,2,04/21/21 05 2021 03:05:44. 220,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217139479,83329822553,2,04/21/21 05 2021 03:05:45. 246,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2025494092632,86864186335,2,04/21/21 05 2021 03:05:40. 547,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2025494092821,86864187133,2,04/21/21 05 2021 03:05:41. 574,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2025494092916,86864187424,2,04/21/21 05 2021 03:05:42. 600,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2025494093011,86864187715,2,04/21/21 05 2021 03:05:43. 627,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2025494093200,86864188513,2,04/21/21 05 2021 03:05:44. 653,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2025494093295,86864188804,2,04/21/21 05 2021 03:05:45. 680,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965789382170,356135154011811,3,04/21/21 05 2021 03:05:40. 130,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965801140464,356135177219385,3,04/21/21 05 2021 03:05:41. 145,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965804692109,356135179722594,3,04/21/21 05 2021 03:05:42. 166,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965810646048,356135184259096,3,04/21/21 05 2021 03:05:43. 188,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965817348959,356135189362353,3,04/21/21 05 2021 03:05:44. 202,train
DGS,MLP-tol-0.1-maxIter-100,9,1,198965824047613,356135194466002,3,04/21/21 05 2021 03:05:45. 216,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217138815,83329820307,3,04/21/21 05 2021 03:05:40. 120,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217138910,83329820597,3,04/21/21 05 2021 03:05:41. 145,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217139005,83329820887,3,04/21/21 05 2021 03:05:42. 170,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217139194,83329821683,3,04/21/21 05 2021 03:05:43. 195,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217139384,83329822263,3,04/21/21 05 2021 03:05:44. 220,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2029217139479,83329822553,3,04/21/21 05 2021 03:05:45. 246,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2025494092632,86864186335,3,04/21/21 05 2021 03:05:40. 547,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2025494092821,86864187133,3,04/21/21 05 2021 03:05:41. 574,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2025494092916,86864187424,3,04/21/21 05 2021 03:05:42. 600,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2025494093011,86864187715,3,04/21/21 05 2021 03:05:43. 627,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2025494093200,86864188513,3,04/21/21 05 2021 03:05:44. 653,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2025494093295,86864188804,3,04/21/21 05 2021 03:05:45. 680,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2132211407072,96592289279,3,04/21/21 05 2021 03:05:40. 944,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2132211933492,96593450769,3,04/21/21 05 2021 03:05:41. 961,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2132213214924,96596119378,3,04/21/21 05 2021 03:05:42. 975,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2132214781035,96599254140,3,04/21/21 05 2021 03:05:43. 988,train
DGS,MLP-tol-0.1-maxIter-100,9,1,2132216457304,96602386186,3,04/21/21 05 2021 03:05:45. 001,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966091050921,356135669090245,0,04/21/21 06 2021 03:06:07. 738,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966093319933,356135671143604,0,04/21/21 06 2021 03:06:08. 752,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966099343269,356135676591918,0,04/21/21 06 2021 03:06:09. 772,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966106114961,356135682718935,0,04/21/21 06 2021 03:06:10. 788,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966112493120,356135688679976,0,04/21/21 06 2021 03:06:11. 801,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966118968160,356135694356131,0,04/21/21 06 2021 03:06:12. 816,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966091050921,356135669090245,1,04/21/21 06 2021 03:06:07. 738,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966093319933,356135671143604,1,04/21/21 06 2021 03:06:08. 752,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966099343269,356135676591918,1,04/21/21 06 2021 03:06:09. 772,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966106114961,356135682718935,1,04/21/21 06 2021 03:06:10. 788,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966112493120,356135688679976,1,04/21/21 06 2021 03:06:11. 801,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966118968160,356135694356131,1,04/21/21 06 2021 03:06:12. 816,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143088,83329835655,1,04/21/21 06 2021 03:06:07. 800,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143183,83329835945,1,04/21/21 06 2021 03:06:08. 825,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143372,83329836741,1,04/21/21 06 2021 03:06:09. 850,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143467,83329837031,1,04/21/21 06 2021 03:06:10. 875,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143562,83329837321,1,04/21/21 06 2021 03:06:11. 900,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143751,83329838117,1,04/21/21 06 2021 03:06:12. 926,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966091050921,356135669090245,2,04/21/21 06 2021 03:06:07. 738,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966093319933,356135671143604,2,04/21/21 06 2021 03:06:08. 752,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966099343269,356135676591918,2,04/21/21 06 2021 03:06:09. 772,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966106114961,356135682718935,2,04/21/21 06 2021 03:06:10. 788,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966112493120,356135688679976,2,04/21/21 06 2021 03:06:11. 801,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966118968160,356135694356131,2,04/21/21 06 2021 03:06:12. 816,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143088,83329835655,2,04/21/21 06 2021 03:06:07. 800,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143183,83329835945,2,04/21/21 06 2021 03:06:08. 825,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143372,83329836741,2,04/21/21 06 2021 03:06:09. 850,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143467,83329837031,2,04/21/21 06 2021 03:06:10. 875,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143562,83329837321,2,04/21/21 06 2021 03:06:11. 900,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143751,83329838117,2,04/21/21 06 2021 03:06:12. 926,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2025494096715,86864201138,2,04/21/21 06 2021 03:06:07. 236,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2025494096904,86864201936,2,04/21/21 06 2021 03:06:08. 263,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2025494097094,86864202518,2,04/21/21 06 2021 03:06:09. 289,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2025494097189,86864202809,2,04/21/21 06 2021 03:06:10. 316,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2025494097378,86864203607,2,04/21/21 06 2021 03:06:11. 342,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2025494097473,86864203898,2,04/21/21 06 2021 03:06:12. 369,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966091050921,356135669090245,3,04/21/21 06 2021 03:06:07. 738,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966093319933,356135671143604,3,04/21/21 06 2021 03:06:08. 752,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966099343269,356135676591918,3,04/21/21 06 2021 03:06:09. 772,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966106114961,356135682718935,3,04/21/21 06 2021 03:06:10. 788,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966112493120,356135688679976,3,04/21/21 06 2021 03:06:11. 801,train
DGS,MLP-tol-0.1-maxIter-100,9,2,198966118968160,356135694356131,3,04/21/21 06 2021 03:06:12. 816,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143088,83329835655,3,04/21/21 06 2021 03:06:07. 800,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143183,83329835945,3,04/21/21 06 2021 03:06:08. 825,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143372,83329836741,3,04/21/21 06 2021 03:06:09. 850,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143467,83329837031,3,04/21/21 06 2021 03:06:10. 875,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143562,83329837321,3,04/21/21 06 2021 03:06:11. 900,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2029217143751,83329838117,3,04/21/21 06 2021 03:06:12. 926,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2025494096715,86864201138,3,04/21/21 06 2021 03:06:07. 236,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2025494096904,86864201936,3,04/21/21 06 2021 03:06:08. 263,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2025494097094,86864202518,3,04/21/21 06 2021 03:06:09. 289,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2025494097189,86864202809,3,04/21/21 06 2021 03:06:10. 316,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2025494097378,86864203607,3,04/21/21 06 2021 03:06:11. 342,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2025494097473,86864203898,3,04/21/21 06 2021 03:06:12. 369,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2132428911571,96606314821,3,04/21/21 06 2021 03:06:07. 641,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2132429405932,96606793728,3,04/21/21 06 2021 03:06:08. 658,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2132430720508,96608663491,3,04/21/21 06 2021 03:06:09. 673,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2132432088484,96610761061,3,04/21/21 06 2021 03:06:10. 693,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2132433532530,96612648675,3,04/21/21 06 2021 03:06:11. 721,train
DGS,MLP-tol-0.1-maxIter-100,9,2,2132435011556,96614974393,3,04/21/21 06 2021 03:06:12. 734,train
DGS,MLP-tol-0.1-maxIter-100,10,0,198966339421031,356136173199185,0,04/21/21 06 2021 03:06:34. 255,train
DGS,MLP-tol-0.1-maxIter-100,10,0,198966346963766,356136196985979,0,04/21/21 06 2021 03:06:35. 271,train
DGS,MLP-tol-0.1-maxIter-100,10,0,198966349683461,356136199786164,0,04/21/21 06 2021 03:06:36. 285,train
DGS,MLP-tol-0.1-maxIter-100,10,0,198966355258558,356136205937477,0,04/21/21 06 2021 03:06:37. 298,train
DGS,MLP-tol-0.1-maxIter-100,10,0,198966361856616,356136213010034,0,04/21/21 06 2021 03:06:38. 315,train
DGS,MLP-tol-0.1-maxIter-100,10,0,198966368828164,356136221221758,0,04/21/21 06 2021 03:06:39. 328,train
DGS,MLP-tol-0.1-maxIter-100,10,0,198966339421031,356136173199185,1,04/21/21 06 2021 03:06:34. 255,train
DGS,MLP-tol-0.1-maxIter-100,10,0,198966346963766,356136196985979,1,04/21/21 06 2021 03:06:35. 271,train
