dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,DT-maxDepth-15-maxBins-32,12,1,8568.869999999999,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,12,2,8954.36,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,1,0,377.835,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,1,1,374.58,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,1,2,372.7000000000001,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,2,0,477.05,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,2,1,458.765,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,2,2,470.495,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,3,0,617.24,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,3,1,584.0250000000002,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,3,2,606.15,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,4,0,731.1499999999999,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,4,1,848.5899999999998,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,4,2,856.04,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,5,0,558.57,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,5,1,650.8199999999998,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,5,2,536.2049999999998,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,6,0,950.165,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,6,1,831.155,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,6,2,684.115,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,7,0,1289.805,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,7,1,1322.1450000000002,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,7,2,1364.52,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,8,0,1643.7,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,8,1,1637.63,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,8,2,1205.9,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,9,0,827.2950000000002,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,9,1,1067.0100000000002,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,9,2,822.5049999999999,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,10,0,1354.05,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,10,1,1654.65,test,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,10,2,1310.665,test,DT,maxDepth,15.0,maxBins,32
