dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,DT-maxDepth-10,0,0,65451572,1384508,0,59,test
DDF,DT-maxDepth-10,0,0,65451572,1385604,0,58,test
DDF,DT-maxDepth-10,0,0,65451572,1386140,0,57,test
DDF,DT-maxDepth-10,0,0,65451572,1388944,0,56,test
DDF,DT-maxDepth-10,0,0,65451572,1389196,0,55,test
DDF,DT-maxDepth-10,0,0,65451572,1393984,0,54,train
DDF,DT-maxDepth-10,0,0,65451572,1393976,0,53,train
DDF,DT-maxDepth-10,0,0,65451572,1394904,0,52,train
DDF,DT-maxDepth-10,0,0,65451572,1391296,0,51,train
DDF,DT-maxDepth-10,0,0,65451572,1769624,0,38,train
DDF,DT-maxDepth-10,0,0,65451572,1376696,0,50,train
DDF,DT-maxDepth-10,0,0,65451572,1415988,0,48,train
DDF,DT-maxDepth-10,0,0,65451572,1416256,0,47,train
DDF,DT-maxDepth-10,0,0,65451572,1425632,0,46,train
DDF,DT-maxDepth-10,0,0,65451572,1425084,0,45,train
DDF,DT-maxDepth-10,0,0,65451572,1425684,0,44,train
DDF,DT-maxDepth-10,0,0,65451572,1425848,0,43,train
DDF,DT-maxDepth-10,0,0,65451572,1457956,0,42,train
DDF,DT-maxDepth-10,0,0,65451572,1459712,0,41,train
DDF,DT-maxDepth-10,0,0,65451572,1462572,0,40,train
DDF,DT-maxDepth-10,0,0,65451572,1404980,0,49,train
DDF,DT-maxDepth-10,0,0,65451572,3239560,0,14,train
DDF,DT-maxDepth-10,0,0,65451572,3240064,0,13,train
DDF,DT-maxDepth-10,0,0,65451572,3240384,0,12,train
DDF,DT-maxBins-16,0,2,65451544,3009772,3,42,train
DDF,DT-maxBins-16,0,2,65451544,3009488,3,41,train
DDF,DT-maxBins-16,0,2,65451544,3010064,3,40,train
DDF,DT-maxBins-16,0,2,65451544,3009828,3,39,train
DDF,DT-maxBins-16,0,2,65451544,3288320,3,38,train
DDF,DT-maxBins-16,0,2,65451544,3288324,3,37,train
DDF,DT-maxBins-16,0,2,65451544,3288324,3,36,train
DDF,DT-maxBins-16,0,2,65451544,3288828,3,35,train
DDF,DT-maxBins-16,0,2,65451544,3289112,3,34,train
DDF,DT-maxBins-16,0,2,65451544,3009716,3,43,train
DDF,DT-maxBins-16,0,2,65451544,3289016,3,33,train
DDF,DT-maxBins-16,0,2,65451544,3290032,3,31,train
DDF,DT-maxBins-16,0,2,65451544,3277976,3,30,train
DDF,DT-maxBins-16,0,2,65451544,3298640,3,29,train
DDF,DT-maxBins-16,0,2,65451544,3299176,3,28,train
DDF,DT-maxBins-16,0,2,65451544,3299680,3,27,train
DDF,DT-maxBins-16,0,2,65451544,3465000,3,26,train
DDF,DT-maxBins-16,0,2,65451544,3545604,3,25,train
DDF,DT-maxBins-16,0,2,65451544,3645080,3,24,train
DDF,DT-maxBins-16,0,2,65451544,3654696,3,23,train
DDF,DT-maxBins-16,0,2,65451544,3289496,3,32,train
DDF,DT-maxBins-16,0,2,65451544,3006440,3,44,train
DDF,DT-maxBins-16,0,2,65451544,3003144,3,45,train
DDF,DT-maxBins-16,0,2,65451544,2979552,3,46,test
DDF,DT-maxDepth-10,0,0,65451572,3213484,0,11,train
DDF,DT-maxDepth-10,0,0,65451572,3215108,0,10,train
DDF,DT-maxDepth-10,0,0,65451572,3312856,0,9,train
DDF,DT-maxDepth-10,0,0,65451572,3313356,0,8,train
DDF,DT-maxDepth-10,0,0,65451572,3726376,0,7,train
DDF,DT-maxDepth-10,0,0,65451572,3973204,0,6,train
DDF,DT-maxDepth-10,0,0,65451572,4017584,0,5,train
DDF,DT-maxDepth-10,0,0,65451572,4016016,0,4,train
DDF,DT-maxDepth-10,0,0,65451572,4013952,0,3,train
DDF,DT-maxDepth-10,0,0,65451572,4175400,0,2,train
DDF,DT-maxDepth-10,0,0,65451572,4373632,0,1,train
DDF,DT-maxDepth-10,0,0,65451572,4373452,0,0,train
DDF,DT-maxBins-16,0,2,65451544,2957772,3,55,test
DDF,DT-maxBins-16,0,2,65451544,2962296,3,54,test
DDF,DT-maxBins-16,0,2,65451544,2968016,3,53,test
DDF,DT-maxBins-16,0,2,65451544,2959512,3,52,test
DDF,DT-maxBins-16,0,2,65451544,2963576,3,51,test
DDF,DT-maxBins-16,0,2,65451544,2964088,3,50,test
DDF,DT-maxBins-16,0,2,65451544,2970648,3,49,test
DDF,DT-maxBins-16,0,2,65451544,2970908,3,48,test
DDF,DT-maxBins-16,0,2,65451544,2953048,3,47,test
DDF,DT-maxBins-16,0,0,65451544,2966176,3,47,train
DDF,DT-maxBins-16,0,0,65451572,4275252,0,0,train
DDF,DT-maxBins-16,0,0,65451544,2967060,3,46,train
DDF,DT-maxBins-16,0,0,65451544,2979932,3,44,train
DDF,DT-maxBins-16,0,1,65451544,1343876,2,39,train
DDF,DT-maxBins-16,0,1,65451544,1477940,2,38,train
DDF,DT-maxBins-16,0,1,65451544,1478272,2,37,train
DDF,DT-maxBins-16,0,1,65451544,1479004,2,36,train
DDF,DT-maxBins-16,0,1,65451544,1481068,2,35,train
DDF,DT-maxBins-16,0,1,65451544,1530012,2,34,train
DDF,DT-maxBins-16,0,1,65451544,1632324,2,33,train
DDF,DT-maxBins-16,0,1,65451544,1694080,2,32,train
DDF,DT-maxBins-16,0,1,65451544,1713224,2,31,train
DDF,DT-maxBins-16,0,1,65451544,1343372,2,40,train
DDF,DT-maxBins-16,0,1,65451544,1742716,2,30,train
DDF,DT-maxBins-16,0,1,65451544,1788328,2,28,train
