dataset,algorithm,platformId,runId,NetIn,NetOut,node,timeIndex,phase
DDF,DT-maxBins-16,0,0,95,289,0,28,train
DDF,DT-maxBins-16,0,0,189,795,0,27,train
DDF,DT-maxBins-16,0,0,582069,14542,0,26,train
DDF,DT-maxBins-16,0,0,95,289,0,25,train
DDF,DT-maxBins-16,0,0,95,289,0,34,train
DDF,DT-maxBins-16,0,1,95,289,0,34,train
DDF,DT-maxBins-16,0,1,189,795,0,35,train
DDF,DT-maxBins-16,0,1,95,289,0,36,train
DDF,DT-maxBins-16,0,2,8433082,23506,0,44,train
DDF,DT-maxBins-16,0,2,189,796,0,43,train
DDF,DT-maxBins-16,0,2,95,290,0,42,train
DDF,DT-maxBins-16,0,2,95,290,0,41,train
DDF,DT-maxBins-16,0,2,189,796,0,40,train
DDF,DT-maxBins-16,0,2,95,290,0,39,train
DDF,DT-maxBins-16,0,2,9034703,52343,0,38,train
DDF,DT-maxBins-16,0,2,12932575,119828,0,37,train
DDF,DT-maxBins-16,0,2,95,290,0,36,train
DDF,DT-maxBins-16,0,2,18694141,40088,0,45,train
DDF,DT-maxBins-16,0,2,189,796,0,35,train
DDF,DT-maxBins-16,0,2,95,290,0,33,train
DDF,DT-maxBins-16,0,2,241,2081,0,32,train
DDF,DT-maxBins-16,0,2,95,290,0,31,train
DDF,DT-maxBins-16,0,2,147,1575,0,30,train
DDF,DT-maxBins-16,0,2,189,796,0,29,train
DDF,DT-maxBins-16,0,2,95,290,0,28,train
DDF,DT-maxBins-16,0,2,581935,23922,0,27,train
DDF,DT-maxBins-16,0,2,189,796,0,26,train
DDF,DT-maxBins-16,0,2,95,290,0,25,train
DDF,DT-maxBins-16,0,2,95,290,0,34,train
DDF,DT-maxBins-16,0,2,95,290,0,24,train
DDF,DT-maxBins-16,0,2,7500168,7943108,0,46,test
DDF,DT-maxBins-16,0,2,141,290,0,48,test
DDF,DT-maxBins-16,0,0,284,1087,1,12,train
DDF,DT-maxBins-16,0,0,4386191,68677,1,11,train
DDF,DT-maxBins-16,0,0,16702778,137923,1,10,train
DDF,DT-maxBins-16,0,0,16989351,245093,1,9,train
DDF,DT-maxBins-16,0,0,23796070,120325,1,8,train
DDF,DT-maxBins-16,0,0,26429,26239,1,7,train
DDF,DT-maxBins-16,0,0,16545370,123104,1,6,train
DDF,DT-maxBins-16,0,0,95,290,1,5,train
DDF,DT-maxBins-16,0,0,95,290,1,4,train
DDF,DT-maxBins-16,0,2,2489484,38405,0,47,test
DDF,DT-maxBins-16,0,0,5721,8274,1,3,train
DDF,DT-maxBins-16,0,0,95,290,1,1,train
DDF,DT-maxBins-16,0,0,0,0,1,0,train
DDF,DT-maxBins-16,0,2,8686669,3004028,0,55,test
DDF,DT-maxBins-16,0,2,11761820,101612,0,54,test
DDF,DT-maxBins-16,0,2,19375922,60138,0,53,test
DDF,DT-maxBins-16,0,2,189,796,0,52,test
DDF,DT-maxBins-16,0,2,95,290,0,51,test
DDF,DT-maxBins-16,0,2,95,290,0,50,test
DDF,DT-maxBins-16,0,2,189,796,0,49,test
DDF,DT-maxBins-16,0,0,2340,2245,1,2,train
DDF,DT-maxBins-16,0,2,189,796,0,23,train
DDF,DT-maxBins-16,0,2,95,290,0,22,train
DDF,DT-maxBins-16,0,2,95,290,0,21,train
DDF,DT-maxBins-16,0,1,9919781,26407,0,56,test
DDF,DT-maxBins-16,0,1,11230227,27562,0,55,test
DDF,DT-maxBins-16,0,1,95,289,0,54,test
DDF,DT-maxBins-16,0,1,189,795,0,53,test
DDF,DT-maxBins-16,0,1,95,289,0,52,test
DDF,DT-maxBins-16,0,1,353,10242,0,51,test
DDF,DT-maxBins-16,0,1,189,795,0,50,test
DDF,DT-maxBins-16,0,1,2487665,27402,0,49,test
DDF,DT-maxBins-16,0,1,7479092,7978014,0,48,train
DDF,DT-maxBins-16,0,1,1149243,1020943,0,57,test
DDF,DT-maxBins-16,0,1,189,795,0,47,train
DDF,DT-maxBins-16,0,1,95,289,0,45,train
DDF,DT-maxBins-16,0,1,241,2080,0,44,train
DDF,DT-maxBins-16,0,1,480,1678,0,43,train
DDF,DT-maxBins-16,0,1,95,289,0,42,train
DDF,DT-maxBins-16,0,1,499,10748,0,41,train
DDF,DT-maxBins-16,0,1,95,289,0,40,train
DDF,DT-maxBins-16,0,1,615868,38302,0,39,train
DDF,DT-maxBins-16,0,1,189,795,0,38,train
DDF,DT-maxBins-16,0,1,95,289,0,37,train
DDF,DT-maxBins-16,0,1,23530228,61026,0,46,train
DDF,DT-maxBins-16,0,1,8088460,769170,0,58,test
DDF,DT-maxBins-16,0,1,8924903,2368079,0,59,test
DDF,DT-maxBins-16,0,1,10149002,2070531,0,60,test
DDF,DT-maxBins-16,0,2,241,900,0,20,train
DDF,DT-maxBins-16,0,2,95,290,0,19,train
DDF,DT-maxBins-16,0,2,95,290,0,18,train
DDF,DT-maxBins-16,0,2,499,2594,0,17,train
DDF,DT-maxBins-16,0,2,412,1575,0,16,train
DDF,DT-maxBins-16,0,2,95,290,0,15,train
DDF,DT-maxBins-16,0,2,189,796,0,14,train
DDF,DT-maxBins-16,0,2,95,290,0,13,train
DDF,DT-maxBins-16,0,2,95,290,0,12,train
DDF,DT-maxBins-16,0,2,6376,18107,0,11,train
DDF,DT-maxBins-16,0,2,20905857,183221,0,10,train
DDF,DT-maxBins-16,0,2,7400340,176241,0,9,train
DDF,DT-maxBins-16,0,2,33262201,133158,0,8,train
DDF,DT-maxBins-16,0,2,25703,1853,0,7,train
DDF,DT-maxBins-16,0,2,16544944,120730,0,6,train
DDF,DT-maxBins-16,0,2,189,796,0,5,train
DDF,DT-maxBins-16,0,2,141,290,0,4,train
DDF,DT-maxBins-16,0,2,5627,7767,0,3,train
DDF,DT-maxBins-16,0,2,2484,4035,0,2,train
DDF,DT-maxBins-16,0,2,147,1575,0,1,train
DDF,DT-maxBins-16,0,2,0,0,0,0,train
DDF,DT-maxBins-16,0,0,95,290,2,28,train
DDF,DT-maxBins-16,0,0,241,2082,2,29,train
DDF,DT-maxBins-16,0,0,95,290,2,30,train
DDF,DT-maxBins-16,0,0,95,290,2,31,train
DDF,DT-maxBins-16,0,1,15280495,15279911,3,55,test
DDF,DT-maxBins-16,0,1,1257,673,3,54,test
DDF,DT-maxBins-16,0,1,2777,955,3,53,test
DDF,DT-maxBins-16,0,1,12020,11436,3,52,test
DDF,DT-maxBins-16,0,1,16558,6279,3,51,test
DDF,DT-maxBins-16,0,1,227044,214739,3,50,test
DDF,DT-maxBins-16,0,1,4555417,10410092,3,49,test
DDF,DT-maxBins-16,0,1,7677316,31619130,3,48,train
DDF,DT-maxBins-16,0,1,1394385,1377651,3,47,train
DDF,DT-maxBins-16,0,1,23075659,68818985,3,56,test
DDF,DT-maxBins-16,0,1,41898406,87392920,3,46,train
DDF,DT-maxBins-16,0,1,3058,955,3,44,train
DDF,DT-maxBins-16,0,1,3250,1381,3,43,train
DDF,DT-maxBins-16,0,1,11922,10926,3,42,train
DDF,DT-maxBins-16,0,1,12224,1171,3,41,train
DDF,DT-maxBins-16,0,1,672661,2458614,3,40,train
DDF,DT-maxBins-16,0,1,66394,25772739,3,39,train
DDF,DT-maxBins-16,0,1,7128690,7117537,3,38,train
DDF,DT-maxBins-16,0,1,31502382,53682191,3,37,train
DDF,DT-maxBins-16,0,1,7111,6115,3,36,train
DDF,DT-maxBins-16,0,1,5112,829,3,45,train
DDF,DT-maxBins-16,0,1,2271,861,3,35,train
DDF,DT-maxBins-16,0,1,46401,21132416,3,57,test
DDF,DT-maxBins-16,0,1,8328849,22001716,3,59,test
DDF,DT-maxBins-16,0,2,1864,1277,3,18,train
