dataset,algorithm,platformId,runId,MemTotal,MemFree,node,time,phase
DDF,KM-tol-0.1-maxIter-10,3,1,65451444,1594260,3,04/23/21 29 2021 09:29:27. 607,train
DDF,KM-tol-0.1-maxIter-10,3,1,65451444,1397736,3,04/23/21 29 2021 09:29:28. 741,train
DDF,KM-tol-0.1-maxIter-10,3,1,65451444,1414080,3,04/23/21 29 2021 09:29:29. 757,train
DDF,KM-tol-0.1-maxIter-10,3,1,65451444,1405724,3,04/23/21 29 2021 09:29:30. 795,train
DDF,KM-tol-0.1-maxIter-10,3,1,65451444,1369836,3,04/23/21 29 2021 09:29:31. 837,train
DDF,KM-tol-0.1-maxIter-10,3,1,65451444,1367372,3,04/23/21 29 2021 09:29:32. 877,train
DDF,KM-tol-0.1-maxIter-10,3,1,65451444,1211500,3,04/23/21 29 2021 09:29:33. 900,train
DDF,KM-tol-0.1-maxIter-10,3,1,65451444,936568,3,04/23/21 29 2021 09:29:34. 914,train
DDF,KM-tol-0.1-maxIter-10,3,1,65451444,933968,3,04/23/21 29 2021 09:29:35. 929,train
DDF,KM-tol-0.1-maxIter-10,3,1,65451444,569572,3,04/23/21 29 2021 09:29:36. 945,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,4227080,0,04/23/21 30 2021 09:30:20. 506,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,3859420,0,04/23/21 30 2021 09:30:21. 731,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2557540,0,04/23/21 30 2021 09:30:22. 879,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2284212,0,04/23/21 30 2021 09:30:23. 908,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2270856,0,04/23/21 30 2021 09:30:25. 116,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2225416,0,04/23/21 30 2021 09:30:26. 129,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2214884,0,04/23/21 30 2021 09:30:27. 142,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2137860,0,04/23/21 30 2021 09:30:28. 183,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2118996,0,04/23/21 30 2021 09:30:29. 203,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1951684,0,04/23/21 30 2021 09:30:30. 220,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1737316,0,04/23/21 30 2021 09:30:31. 237,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1563964,0,04/23/21 30 2021 09:30:32. 250,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1554632,0,04/23/21 30 2021 09:30:33. 320,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,4227080,1,04/23/21 30 2021 09:30:20. 506,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,3859420,1,04/23/21 30 2021 09:30:21. 731,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2557540,1,04/23/21 30 2021 09:30:22. 879,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2284212,1,04/23/21 30 2021 09:30:23. 908,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2270856,1,04/23/21 30 2021 09:30:25. 116,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2225416,1,04/23/21 30 2021 09:30:26. 129,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2214884,1,04/23/21 30 2021 09:30:27. 142,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2137860,1,04/23/21 30 2021 09:30:28. 183,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2118996,1,04/23/21 30 2021 09:30:29. 203,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1951684,1,04/23/21 30 2021 09:30:30. 220,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1737316,1,04/23/21 30 2021 09:30:31. 237,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1563964,1,04/23/21 30 2021 09:30:32. 250,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1554632,1,04/23/21 30 2021 09:30:33. 320,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11791664,1,04/23/21 30 2021 09:30:20. 492,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11615768,1,04/23/21 30 2021 09:30:21. 507,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11378316,1,04/23/21 30 2021 09:30:22. 519,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11068100,1,04/23/21 30 2021 09:30:23. 537,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11068752,1,04/23/21 30 2021 09:30:24. 556,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11067372,1,04/23/21 30 2021 09:30:25. 581,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11073944,1,04/23/21 30 2021 09:30:26. 600,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11070660,1,04/23/21 30 2021 09:30:27. 619,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10981896,1,04/23/21 30 2021 09:30:28. 674,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10979768,1,04/23/21 30 2021 09:30:29. 699,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10978464,1,04/23/21 30 2021 09:30:30. 717,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10415432,1,04/23/21 30 2021 09:30:31. 729,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10275236,1,04/23/21 30 2021 09:30:32. 742,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10270536,1,04/23/21 30 2021 09:30:33. 760,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,4227080,2,04/23/21 30 2021 09:30:20. 506,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,3859420,2,04/23/21 30 2021 09:30:21. 731,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2557540,2,04/23/21 30 2021 09:30:22. 879,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2284212,2,04/23/21 30 2021 09:30:23. 908,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2270856,2,04/23/21 30 2021 09:30:25. 116,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2225416,2,04/23/21 30 2021 09:30:26. 129,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2214884,2,04/23/21 30 2021 09:30:27. 142,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2137860,2,04/23/21 30 2021 09:30:28. 183,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2118996,2,04/23/21 30 2021 09:30:29. 203,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1951684,2,04/23/21 30 2021 09:30:30. 220,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1737316,2,04/23/21 30 2021 09:30:31. 237,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1563964,2,04/23/21 30 2021 09:30:32. 250,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1554632,2,04/23/21 30 2021 09:30:33. 320,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11791664,2,04/23/21 30 2021 09:30:20. 492,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11615768,2,04/23/21 30 2021 09:30:21. 507,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11378316,2,04/23/21 30 2021 09:30:22. 519,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11068100,2,04/23/21 30 2021 09:30:23. 537,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11068752,2,04/23/21 30 2021 09:30:24. 556,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11067372,2,04/23/21 30 2021 09:30:25. 581,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11073944,2,04/23/21 30 2021 09:30:26. 600,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11070660,2,04/23/21 30 2021 09:30:27. 619,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10981896,2,04/23/21 30 2021 09:30:28. 674,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10979768,2,04/23/21 30 2021 09:30:29. 699,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10978464,2,04/23/21 30 2021 09:30:30. 717,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10415432,2,04/23/21 30 2021 09:30:31. 729,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10275236,2,04/23/21 30 2021 09:30:32. 742,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10270536,2,04/23/21 30 2021 09:30:33. 760,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11871392,2,04/23/21 30 2021 09:30:20. 715,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11699748,2,04/23/21 30 2021 09:30:21. 729,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11261220,2,04/23/21 30 2021 09:30:22. 742,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11177584,2,04/23/21 30 2021 09:30:23. 756,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11178512,2,04/23/21 30 2021 09:30:24. 775,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11184204,2,04/23/21 30 2021 09:30:25. 801,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11183564,2,04/23/21 30 2021 09:30:26. 822,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11180988,2,04/23/21 30 2021 09:30:27. 849,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11133736,2,04/23/21 30 2021 09:30:28. 872,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11132332,2,04/23/21 30 2021 09:30:29. 899,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,10934456,2,04/23/21 30 2021 09:30:30. 918,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,10537680,2,04/23/21 30 2021 09:30:31. 931,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,10338424,2,04/23/21 30 2021 09:30:32. 943,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,10335356,2,04/23/21 30 2021 09:30:33. 957,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,4227080,3,04/23/21 30 2021 09:30:20. 506,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,3859420,3,04/23/21 30 2021 09:30:21. 731,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2557540,3,04/23/21 30 2021 09:30:22. 879,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2284212,3,04/23/21 30 2021 09:30:23. 908,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2270856,3,04/23/21 30 2021 09:30:25. 116,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2225416,3,04/23/21 30 2021 09:30:26. 129,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2214884,3,04/23/21 30 2021 09:30:27. 142,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2137860,3,04/23/21 30 2021 09:30:28. 183,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,2118996,3,04/23/21 30 2021 09:30:29. 203,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1951684,3,04/23/21 30 2021 09:30:30. 220,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1737316,3,04/23/21 30 2021 09:30:31. 237,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1563964,3,04/23/21 30 2021 09:30:32. 250,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451544,1554632,3,04/23/21 30 2021 09:30:33. 320,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11791664,3,04/23/21 30 2021 09:30:20. 492,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11615768,3,04/23/21 30 2021 09:30:21. 507,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11378316,3,04/23/21 30 2021 09:30:22. 519,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11068100,3,04/23/21 30 2021 09:30:23. 537,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11068752,3,04/23/21 30 2021 09:30:24. 556,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11067372,3,04/23/21 30 2021 09:30:25. 581,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11073944,3,04/23/21 30 2021 09:30:26. 600,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,11070660,3,04/23/21 30 2021 09:30:27. 619,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10981896,3,04/23/21 30 2021 09:30:28. 674,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10979768,3,04/23/21 30 2021 09:30:29. 699,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10978464,3,04/23/21 30 2021 09:30:30. 717,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10415432,3,04/23/21 30 2021 09:30:31. 729,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10275236,3,04/23/21 30 2021 09:30:32. 742,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451520,10270536,3,04/23/21 30 2021 09:30:33. 760,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11871392,3,04/23/21 30 2021 09:30:20. 715,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11699748,3,04/23/21 30 2021 09:30:21. 729,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11261220,3,04/23/21 30 2021 09:30:22. 742,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11177584,3,04/23/21 30 2021 09:30:23. 756,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11178512,3,04/23/21 30 2021 09:30:24. 775,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11184204,3,04/23/21 30 2021 09:30:25. 801,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11183564,3,04/23/21 30 2021 09:30:26. 822,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11180988,3,04/23/21 30 2021 09:30:27. 849,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11133736,3,04/23/21 30 2021 09:30:28. 872,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,11132332,3,04/23/21 30 2021 09:30:29. 899,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,10934456,3,04/23/21 30 2021 09:30:30. 918,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,10537680,3,04/23/21 30 2021 09:30:31. 931,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,10338424,3,04/23/21 30 2021 09:30:32. 943,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451488,10335356,3,04/23/21 30 2021 09:30:33. 957,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,3379084,3,04/23/21 30 2021 09:30:20. 457,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,3052248,3,04/23/21 30 2021 09:30:21. 691,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,1988548,3,04/23/21 30 2021 09:30:22. 820,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,1430792,3,04/23/21 30 2021 09:30:23. 839,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,1423712,3,04/23/21 30 2021 09:30:24. 957,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,1263676,3,04/23/21 30 2021 09:30:25. 971,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,1258696,3,04/23/21 30 2021 09:30:27. 004,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,1250576,3,04/23/21 30 2021 09:30:28. 048,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,1242064,3,04/23/21 30 2021 09:30:29. 091,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,1239692,3,04/23/21 30 2021 09:30:30. 131,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,1057288,3,04/23/21 30 2021 09:30:31. 158,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,865564,3,04/23/21 30 2021 09:30:32. 171,train
DDF,KM-tol-0.1-maxIter-10,3,2,65451444,862920,3,04/23/21 30 2021 09:30:33. 184,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,4235928,0,04/23/21 31 2021 09:31:18. 363,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,3951920,0,04/23/21 31 2021 09:31:19. 643,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,3376864,0,04/23/21 31 2021 09:31:20. 789,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2142344,0,04/23/21 31 2021 09:31:21. 803,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2132732,0,04/23/21 31 2021 09:31:22. 973,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2134636,0,04/23/21 31 2021 09:31:23. 987,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2127308,0,04/23/21 31 2021 09:31:25. 002,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2114628,0,04/23/21 31 2021 09:31:26. 024,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1988464,0,04/23/21 31 2021 09:31:27. 037,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1813984,0,04/23/21 31 2021 09:31:28. 049,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1808036,0,04/23/21 31 2021 09:31:29. 062,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1525064,0,04/23/21 31 2021 09:31:30. 079,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1522556,0,04/23/21 31 2021 09:31:31. 095,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,4235928,1,04/23/21 31 2021 09:31:18. 363,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,3951920,1,04/23/21 31 2021 09:31:19. 643,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,3376864,1,04/23/21 31 2021 09:31:20. 789,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2142344,1,04/23/21 31 2021 09:31:21. 803,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2132732,1,04/23/21 31 2021 09:31:22. 973,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2134636,1,04/23/21 31 2021 09:31:23. 987,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2127308,1,04/23/21 31 2021 09:31:25. 002,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2114628,1,04/23/21 31 2021 09:31:26. 024,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1988464,1,04/23/21 31 2021 09:31:27. 037,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1813984,1,04/23/21 31 2021 09:31:28. 049,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1808036,1,04/23/21 31 2021 09:31:29. 062,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1525064,1,04/23/21 31 2021 09:31:30. 079,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1522556,1,04/23/21 31 2021 09:31:31. 095,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,10957372,1,04/23/21 31 2021 09:31:18. 946,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,10812708,1,04/23/21 31 2021 09:31:20. 189,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,10178400,1,04/23/21 31 2021 09:31:21. 209,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9799848,1,04/23/21 31 2021 09:31:22. 250,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9616812,1,04/23/21 31 2021 09:31:23. 472,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9612868,1,04/23/21 31 2021 09:31:24. 493,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9558128,1,04/23/21 31 2021 09:31:25. 520,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9553836,1,04/23/21 31 2021 09:31:26. 547,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9464096,1,04/23/21 31 2021 09:31:27. 572,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9473220,1,04/23/21 31 2021 09:31:28. 596,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,8567384,1,04/23/21 31 2021 09:31:29. 636,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,8268744,1,04/23/21 31 2021 09:31:30. 652,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,8264692,1,04/23/21 31 2021 09:31:31. 686,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,4235928,2,04/23/21 31 2021 09:31:18. 363,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,3951920,2,04/23/21 31 2021 09:31:19. 643,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,3376864,2,04/23/21 31 2021 09:31:20. 789,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2142344,2,04/23/21 31 2021 09:31:21. 803,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2132732,2,04/23/21 31 2021 09:31:22. 973,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2134636,2,04/23/21 31 2021 09:31:23. 987,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2127308,2,04/23/21 31 2021 09:31:25. 002,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2114628,2,04/23/21 31 2021 09:31:26. 024,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1988464,2,04/23/21 31 2021 09:31:27. 037,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1813984,2,04/23/21 31 2021 09:31:28. 049,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1808036,2,04/23/21 31 2021 09:31:29. 062,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1525064,2,04/23/21 31 2021 09:31:30. 079,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1522556,2,04/23/21 31 2021 09:31:31. 095,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,10957372,2,04/23/21 31 2021 09:31:18. 946,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,10812708,2,04/23/21 31 2021 09:31:20. 189,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,10178400,2,04/23/21 31 2021 09:31:21. 209,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9799848,2,04/23/21 31 2021 09:31:22. 250,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9616812,2,04/23/21 31 2021 09:31:23. 472,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9612868,2,04/23/21 31 2021 09:31:24. 493,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9558128,2,04/23/21 31 2021 09:31:25. 520,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9553836,2,04/23/21 31 2021 09:31:26. 547,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9464096,2,04/23/21 31 2021 09:31:27. 572,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9473220,2,04/23/21 31 2021 09:31:28. 596,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,8567384,2,04/23/21 31 2021 09:31:29. 636,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,8268744,2,04/23/21 31 2021 09:31:30. 652,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,8264692,2,04/23/21 31 2021 09:31:31. 686,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,10887904,2,04/23/21 31 2021 09:31:19. 127,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,10789572,2,04/23/21 31 2021 09:31:20. 288,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,9994468,2,04/23/21 31 2021 09:31:21. 304,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,9240656,2,04/23/21 31 2021 09:31:22. 459,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,9238996,2,04/23/21 31 2021 09:31:23. 613,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,9235428,2,04/23/21 31 2021 09:31:24. 632,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,9228444,2,04/23/21 31 2021 09:31:25. 660,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,9223456,2,04/23/21 31 2021 09:31:26. 687,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,9177480,2,04/23/21 31 2021 09:31:27. 713,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,9189936,2,04/23/21 31 2021 09:31:28. 761,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,8534208,2,04/23/21 31 2021 09:31:29. 862,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,8437924,2,04/23/21 31 2021 09:31:30. 876,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451488,8434264,2,04/23/21 31 2021 09:31:31. 897,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,4235928,3,04/23/21 31 2021 09:31:18. 363,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,3951920,3,04/23/21 31 2021 09:31:19. 643,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,3376864,3,04/23/21 31 2021 09:31:20. 789,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2142344,3,04/23/21 31 2021 09:31:21. 803,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2132732,3,04/23/21 31 2021 09:31:22. 973,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2134636,3,04/23/21 31 2021 09:31:23. 987,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2127308,3,04/23/21 31 2021 09:31:25. 002,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,2114628,3,04/23/21 31 2021 09:31:26. 024,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1988464,3,04/23/21 31 2021 09:31:27. 037,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1813984,3,04/23/21 31 2021 09:31:28. 049,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1808036,3,04/23/21 31 2021 09:31:29. 062,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1525064,3,04/23/21 31 2021 09:31:30. 079,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451544,1522556,3,04/23/21 31 2021 09:31:31. 095,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,10957372,3,04/23/21 31 2021 09:31:18. 946,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,10812708,3,04/23/21 31 2021 09:31:20. 189,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,10178400,3,04/23/21 31 2021 09:31:21. 209,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9799848,3,04/23/21 31 2021 09:31:22. 250,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9616812,3,04/23/21 31 2021 09:31:23. 472,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9612868,3,04/23/21 31 2021 09:31:24. 493,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9558128,3,04/23/21 31 2021 09:31:25. 520,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9553836,3,04/23/21 31 2021 09:31:26. 547,train
DDF,KM-tol-0.1-maxIter-10,4,0,65451520,9464096,3,04/23/21 31 2021 09:31:27. 572,train
