dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,KM-tol-0.1-maxIter-100,3,2,1534.6750000000004,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,4,0,1813.48,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,4,1,1793.22,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,4,2,1809.86,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,5,0,935.225,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,5,1,940.855,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,5,2,1043.025,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,6,0,1221.0,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,6,1,1415.31,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,6,2,1454.9000000000005,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,7,0,1808.15,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,7,1,2054.42,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,7,2,1928.15,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,8,0,2562.71,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,8,1,2397.37,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,8,2,2123.100000000001,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,9,0,1242.4299999999996,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,9,1,1251.6,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,9,2,1237.055,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,10,0,2053.56,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,10,1,1935.6300000000006,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,10,2,1708.1799999999996,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,11,0,2208.695,train,KM,tol,0.1,maxIter,100
