dataset,algorithm,platformId,runId,NetIn,NetOut,node,timeIndex,phase
DDF,KM,1,2,189,797,1,9,train
DDF,KM,1,2,95,290,1,8,train
DDF,KM,1,2,95,290,1,7,train
DDF,KM,1,0,147,1574,0,6,train
DDF,KM,1,0,95,289,0,7,train
DDF,KM,1,0,189,795,0,8,train
DDF,KM,1,0,95,289,0,9,train
DDF,KM,1,1,95,289,0,8,train
DDF,KM,1,1,95,289,0,7,train
DDF,KM,1,1,189,795,0,6,train
DDF,KM,1,1,95,289,0,5,train
DDF,KM,1,1,147,1574,0,4,train
DDF,KM,1,1,189,795,0,3,train
DDF,KM,1,1,95,289,0,2,train
DDF,KM,1,1,95,289,0,1,train
DDF,KM,1,2,189,797,1,6,train
DDF,KM,1,1,0,0,0,0,train
DDF,KM,1,0,189,795,0,17,test
DDF,KM,1,0,95,289,0,16,train
DDF,KM,1,0,95,289,0,15,train
DDF,KM,1,0,189,795,0,14,train
DDF,KM,1,0,95,289,0,13,train
DDF,KM,1,0,95,289,0,12,train
DDF,KM,1,0,189,795,0,11,train
DDF,KM,1,0,95,289,0,10,train
DDF,KM,1,0,95,289,0,18,test
DDF,KM,1,1,189,795,0,9,train
DDF,KM,1,2,95,290,1,5,train
DDF,KM,1,2,189,797,1,3,train
DDF,KM,1,0,189,797,1,18,test
DDF,KM,1,0,95,290,1,17,test
DDF,KM,1,0,95,290,1,16,train
DDF,KM,1,0,189,797,1,15,train
DDF,KM,1,0,95,290,1,14,train
DDF,KM,1,0,95,290,1,13,train
DDF,KM,1,0,189,797,1,12,train
DDF,KM,1,0,95,290,1,11,train
DDF,KM,1,0,95,290,1,10,train
DDF,KM,1,0,189,797,1,9,train
DDF,KM,1,0,95,290,1,8,train
DDF,KM,1,0,95,290,1,7,train
DDF,KM,1,0,241,2082,1,6,train
DDF,KM,1,0,95,290,1,5,train
DDF,KM,1,0,95,290,1,4,train
DDF,KM,1,0,189,797,1,3,train
DDF,KM,1,0,95,290,1,2,train
DDF,KM,1,1,0,0,1,0,train
DDF,KM,1,1,95,290,1,1,train
DDF,KM,1,1,95,290,1,2,train
DDF,KM,1,1,241,2082,1,3,train
DDF,KM,1,2,95,290,1,2,train
DDF,KM,1,2,95,290,1,1,train
DDF,KM,1,2,0,0,1,0,train
DDF,KM,1,1,241,2082,1,18,test
DDF,KM,1,1,95,290,1,17,test
DDF,KM,1,1,95,290,1,16,train
DDF,KM,1,1,189,797,1,15,train
DDF,KM,1,1,95,290,1,14,train
DDF,KM,1,2,95,290,1,4,train
DDF,KM,1,1,95,290,1,13,train
DDF,KM,1,1,95,290,1,11,train
DDF,KM,1,1,95,290,1,10,train
DDF,KM,1,1,189,797,1,9,train
DDF,KM,1,1,95,290,1,8,train
DDF,KM,1,1,95,290,1,7,train
DDF,KM,1,1,189,797,1,6,train
DDF,KM,1,1,95,290,1,5,train
DDF,KM,1,1,95,290,1,4,train
DDF,KM,1,1,189,797,1,12,train
DDF,KM,1,0,95,290,1,1,train
DDF,KM,1,1,95,289,0,10,train
DDF,KM,1,1,95,289,0,12,train
DDF,KM,1,1,15510,490186,3,15,train
DDF,KM,1,1,2203,1382,3,14,train
DDF,KM,1,1,2427,1017,3,13,train
DDF,KM,1,1,7111,6115,3,12,train
DDF,KM,1,1,3199,2615,3,11,train
DDF,KM,1,1,419148,63018534,3,10,train
DDF,KM,1,1,74630,12744369,3,9,train
DDF,KM,1,1,310673,80734066,3,8,train
DDF,KM,1,1,187884,72000077,3,7,train
DDF,KM,1,1,43268,200072,3,6,train
DDF,KM,1,1,123371,16408408,3,5,train
DDF,KM,1,1,6126,1017,3,4,train
DDF,KM,1,1,12974,10014,3,3,train
DDF,KM,1,1,10759,10433,3,2,train
DDF,KM,1,1,19434,18468,3,1,train
DDF,KM,1,1,0,0,3,0,train
DDF,KM,1,0,11795,26646,3,18,test
DDF,KM,1,1,2271,861,3,16,train
DDF,KM,1,1,1862,1278,3,17,test
DDF,KM,1,1,10172,1455,3,18,test
DDF,KM,1,2,0,0,3,0,train
DDF,KM,1,2,2271,861,3,18,test
DDF,KM,1,2,1763,767,3,17,test
DDF,KM,1,2,2127,1278,3,16,train
DDF,KM,1,2,27814,491653,3,15,train
DDF,KM,1,2,1867,871,3,14,train
DDF,KM,1,2,2018,1434,3,13,train
DDF,KM,1,2,2271,861,3,12,train
DDF,KM,1,2,1763,767,3,11,train
DDF,KM,1,0,1763,767,3,17,test
DDF,KM,1,2,404006,61339832,3,10,train
DDF,KM,1,2,316571,84565443,3,8,train
DDF,KM,1,2,163956,67959162,3,7,train
DDF,KM,1,2,43620,197517,3,6,train
DDF,KM,1,2,126392,16409259,3,5,train
DDF,KM,1,2,1862,1278,3,4,train
DDF,KM,1,2,13534,10108,3,3,train
DDF,KM,1,2,10660,9922,3,2,train
DDF,KM,1,2,19077,18762,3,1,train
DDF,KM,1,2,90218,14359784,3,9,train
DDF,KM,1,1,189,795,0,11,train
DDF,KM,1,0,1862,1278,3,16,train
DDF,KM,1,0,1867,871,3,14,train
DDF,KM,1,2,95,289,0,10,train
DDF,KM,1,2,95,289,0,9,train
DDF,KM,1,2,189,795,0,8,train
DDF,KM,1,2,95,289,0,7,train
DDF,KM,1,2,95,289,0,6,train
DDF,KM,1,2,189,795,0,5,train
DDF,KM,1,2,95,289,0,4,train
DDF,KM,1,2,95,289,0,3,train
DDF,KM,1,2,189,795,0,2,train
DDF,KM,1,2,95,289,0,1,train
DDF,KM,1,2,0,0,0,0,train
DDF,KM,1,1,95,289,0,18,test
DDF,KM,1,1,189,795,0,17,test
DDF,KM,1,1,95,289,0,16,train
DDF,KM,1,1,95,289,0,15,train
DDF,KM,1,1,189,795,0,14,train
DDF,KM,1,1,95,289,0,13,train
DDF,KM,1,2,189,795,0,11,train
DDF,KM,1,2,95,289,0,12,train
DDF,KM,1,2,95,289,0,13,train
DDF,KM,1,2,189,795,0,14,train
DDF,KM,1,0,3355,2771,3,13,train
DDF,KM,1,0,2271,861,3,12,train
DDF,KM,1,0,1763,767,3,11,train
DDF,KM,1,0,433883,66197128,3,10,train
DDF,KM,1,0,58344,9364304,3,9,train
DDF,KM,1,0,313861,86714495,3,8,train
DDF,KM,1,0,145047,65260342,3,7,train
DDF,KM,1,0,47580,200429,3,6,train
DDF,KM,1,0,21262,496004,3,15,train
DDF,KM,1,0,127413,16408461,3,5,train
DDF,KM,1,0,13534,10108,3,3,train
DDF,KM,1,0,11265,10527,3,2,train
DDF,KM,1,0,18874,18177,3,1,train
DDF,KM,1,0,0,0,3,0,train
DDF,KM,1,2,95,289,0,18,test
DDF,KM,1,2,189,795,0,17,test
DDF,KM,1,2,95,289,0,16,train
DDF,KM,1,2,412,1574,0,15,train
DDF,KM,1,0,1257,673,3,4,train
DDF,KM,1,0,0,0,1,0,train
DDF,KM,1,2,189,797,1,18,test
DDF,KM,1,0,231280,44031,2,5,train
DDF,KM,1,1,95,290,2,17,test
DDF,KM,1,1,25766,9658,2,18,test
DDF,KM,1,2,0,0,2,0,train
DDF,KM,1,2,95,290,2,1,train
DDF,KM,1,2,4904,3675,2,2,train
DDF,KM,1,2,3151,6844,2,3,train
DDF,KM,1,2,16494334,122920,2,4,train
DDF,KM,1,2,228523,43947,2,5,train
DDF,KM,1,2,14220738,47518,2,6,train
DDF,KM,1,2,20482974,189523,2,8,train
DDF,KM,1,2,76029337,458843,2,9,train
DDF,KM,1,2,39318,22590,2,10,train
DDF,KM,1,2,95,290,2,11,train
DDF,KM,1,2,189,797,2,12,train
DDF,KM,1,2,147,342,2,13,train
DDF,KM,1,2,492851,13621,2,14,train
DDF,KM,1,2,764,9991,2,15,train
DDF,KM,1,2,95,290,2,16,train
DDF,KM,1,2,95,290,2,17,test
DDF,KM,1,2,6999080,34625,2,18,test
DDF,KM,1,0,16493242,123357,2,4,train
DDF,KM,1,0,3151,6844,2,3,train
DDF,KM,1,0,4904,3675,2,2,train
DDF,KM,1,0,95,290,2,1,train
DDF,KM,1,0,0,0,2,0,train
DDF,KM,1,1,189,797,2,16,train
DDF,KM,1,1,95,290,2,15,train
DDF,KM,1,0,14456550,43867,2,6,train
DDF,KM,1,1,241,849,2,13,train
DDF,KM,1,0,118926812,237254,2,7,train
DDF,KM,1,0,19627769,184170,2,8,train
DDF,KM,1,0,75977715,458314,2,9,train
DDF,KM,1,0,39422,22443,2,10,train
DDF,KM,1,0,95,290,2,11,train
DDF,KM,1,0,189,797,2,12,train
DDF,KM,1,0,199,394,2,13,train
DDF,KM,1,1,492071,14037,2,14,train
DDF,KM,1,0,189,797,2,15,train
DDF,KM,1,0,95,290,2,16,train
DDF,KM,1,0,353,8199,2,17,test
DDF,KM,1,0,23055592,57821,2,18,test
DDF,KM,1,0,492334,13933,2,14,train
DDF,KM,1,1,189,797,2,1,train
DDF,KM,1,1,0,0,2,0,train
DDF,KM,1,1,95,290,2,11,train
DDF,KM,1,1,4315127,58469,2,10,train
DDF,KM,1,1,71961336,431780,2,9,train
DDF,KM,1,1,22120472,183793,2,8,train
DDF,KM,1,1,95,290,2,12,train
DDF,KM,1,1,12665719,52474,2,6,train
DDF,KM,1,1,193962,36655,2,5,train
DDF,KM,1,1,16492156,120665,2,4,train
DDF,KM,1,1,4962,6874,2,3,train
DDF,KM,1,1,2999,3086,2,2,train
DDF,KM,1,1,119014328,267297,2,7,train
DDF,KM,2,2,189,795,0,1,train
DDF,KM,2,2,0,0,0,0,train
DDF,KM,2,1,189,795,0,19,test
DDF,KM,2,1,95,289,0,18,test
DDF,KM,2,1,147,1574,0,15,train
DDF,KM,2,1,189,795,0,16,train
DDF,KM,2,1,95,289,0,14,train
DDF,KM,2,1,189,795,0,13,train
DDF,KM,2,1,95,289,0,12,train
DDF,KM,2,1,95,289,0,17,train
DDF,KM,2,2,95,289,0,2,train
DDF,KM,2,2,95,289,0,15,train
DDF,KM,2,2,189,795,0,4,train
DDF,KM,2,2,95,289,0,5,train
DDF,KM,2,2,95,289,0,6,train
DDF,KM,2,2,189,795,0,7,train
DDF,KM,2,2,147,1574,0,8,train
DDF,KM,2,2,95,289,0,9,train
DDF,KM,2,2,189,795,0,10,train
DDF,KM,2,2,95,289,0,11,train
DDF,KM,2,2,95,289,0,12,train
DDF,KM,2,2,189,795,0,13,train
DDF,KM,2,2,95,289,0,14,train
DDF,KM,2,1,95,289,0,11,train
DDF,KM,2,2,95,289,0,3,train
DDF,KM,2,1,189,795,0,10,train
DDF,KM,2,0,95,289,0,14,train
DDF,KM,2,1,95,289,0,8,train
DDF,KM,2,2,189,795,0,16,test
DDF,KM,2,0,0,0,0,0,train
DDF,KM,2,0,189,795,0,1,train
DDF,KM,2,0,147,1574,0,2,train
DDF,KM,2,0,360,289,0,3,train
DDF,KM,2,0,189,795,0,4,train
DDF,KM,2,0,95,289,0,5,train
DDF,KM,2,0,189,795,0,7,train
DDF,KM,2,0,95,289,0,8,train
DDF,KM,2,0,95,289,0,9,train
DDF,KM,2,0,189,795,0,10,train
DDF,KM,2,0,95,289,0,11,train
DDF,KM,2,0,95,289,0,12,train
DDF,KM,2,0,189,795,0,13,train
DDF,KM,2,0,95,289,0,15,train
DDF,KM,2,0,189,795,0,16,test
DDF,KM,2,0,147,1574,0,17,test
DDF,KM,2,1,0,0,0,0,train
DDF,KM,2,1,189,795,0,1,train
DDF,KM,2,1,95,289,0,2,train
DDF,KM,2,1,95,289,0,3,train
DDF,KM,2,1,189,795,0,4,train
DDF,KM,2,1,95,289,0,5,train
DDF,KM,2,1,95,289,0,6,train
DDF,KM,2,1,189,795,0,7,train
DDF,KM,2,1,95,289,0,9,train
DDF,KM,2,2,2271,861,3,12,train
DDF,KM,2,0,95,289,0,6,train
DDF,KM,2,2,6611,4295,3,16,test
DDF,KM,2,1,20747,14155,3,3,train
DDF,KM,2,1,14477,14007,3,2,train
DDF,KM,2,1,19446,18762,3,1,train
DDF,KM,2,1,0,0,3,0,train
DDF,KM,2,0,1257,673,3,17,test
DDF,KM,2,0,2368,1372,3,16,test
DDF,KM,2,0,30441,980033,3,15,train
DDF,KM,2,0,1257,673,3,14,train
DDF,KM,2,0,2628,1580,3,13,train
DDF,KM,2,0,2777,1297,3,12,train
DDF,KM,2,0,24827,12489,3,11,train
DDF,KM,2,1,2208,1554,3,4,train
DDF,KM,2,0,546142,76276535,3,10,train
DDF,KM,2,0,167965,63868413,3,8,train
DDF,KM,2,0,311222,76741879,3,7,train
DDF,KM,2,0,172587,16642071,3,6,train
DDF,KM,2,0,124676,16407285,3,5,train
DDF,KM,2,0,1862,1278,3,4,train
DDF,KM,2,0,26475,14535,3,3,train
DDF,KM,2,0,14977,14437,3,2,train
DDF,KM,2,0,19181,18658,3,1,train
DDF,KM,2,0,0,0,3,0,train
DDF,KM,2,0,0,0,2,0,train
DDF,KM,2,0,95,290,2,1,train
DDF,KM,2,0,180713,16328431,3,9,train
DDF,KM,2,0,5391,5976,2,2,train
DDF,KM,2,1,124971,16382138,3,5,train
DDF,KM,2,1,141594,59166652,3,7,train
DDF,KM,2,2,73794,81903,3,11,train
DDF,KM,2,2,482454,76278827,3,10,train
DDF,KM,2,2,192251,20041891,3,9,train
DDF,KM,2,2,285137,65700613,3,8,train
DDF,KM,2,2,185589,70778945,3,7,train
DDF,KM,2,2,172006,16602188,3,6,train
DDF,KM,2,2,125248,16407129,3,5,train
DDF,KM,2,2,1862,1278,3,4,train
DDF,KM,2,2,22861,14815,3,3,train
DDF,KM,2,2,19825,19355,3,2,train
DDF,KM,2,2,20518,20099,3,1,train
DDF,KM,2,1,173319,16666889,3,6,train
DDF,KM,2,2,0,0,3,0,train
DDF,KM,2,1,2271,861,3,18,test
DDF,KM,2,1,1763,767,3,17,train
DDF,KM,2,1,9979,1852,3,16,train
DDF,KM,2,1,34660,979975,3,15,train
DDF,KM,2,1,1867,819,3,14,train
DDF,KM,2,1,2018,1434,3,13,train
DDF,KM,2,1,2271,861,3,12,train
DDF,KM,2,1,167687,15219364,3,11,train
DDF,KM,2,1,424814,61274987,3,10,train
DDF,KM,2,1,220159,42956272,3,9,train
DDF,KM,2,1,292970,54422487,3,8,train
DDF,KM,2,1,1862,1278,3,19,test
DDF,KM,2,2,7111,6115,3,17,test
DDF,KM,2,0,3050,7133,2,3,train
DDF,KM,2,0,228401,44017,2,5,train
DDF,KM,2,1,95,290,2,16,train
DDF,KM,2,1,189,797,2,17,train
DDF,KM,2,1,95,290,2,18,test
DDF,KM,2,1,27985305,59654,2,19,test
DDF,KM,2,2,0,0,2,0,train
DDF,KM,2,2,95,290,2,1,train
DDF,KM,2,2,5003,4182,2,2,train
DDF,KM,2,2,3121,7642,2,3,train
DDF,KM,2,2,16492264,121371,2,4,train
DDF,KM,2,2,228921,44963,2,5,train
DDF,KM,2,2,11495412,74423,2,6,train
DDF,KM,2,1,492332,15582,2,15,train
DDF,KM,2,2,66257926,262182,2,7,train
DDF,KM,2,2,7854001,68436,2,9,train
DDF,KM,2,2,28551822,200384,2,10,train
DDF,KM,2,2,189,797,2,11,train
DDF,KM,2,2,95,290,2,12,train
DDF,KM,2,2,147,394,2,13,train
DDF,KM,2,2,189,797,2,14,train
DDF,KM,2,2,492648,14713,2,15,train
DDF,KM,2,2,95,290,2,16,test
DDF,KM,2,2,189,797,2,17,test
DDF,KM,2,2,2276,1025,3,14,train
DDF,KM,2,2,27497,979035,3,15,train
DDF,KM,2,2,241,2082,2,8,train
DDF,KM,2,0,16497615,121744,2,4,train
DDF,KM,2,1,189,797,2,14,train
DDF,KM,2,1,189,797,2,12,train
DDF,KM,2,0,32352559,75454,2,6,train
DDF,KM,2,0,44906661,257188,2,7,train
DDF,KM,2,0,189,797,2,8,train
DDF,KM,2,0,19960175,139152,2,9,train
DDF,KM,2,0,16205775,129798,2,10,train
DDF,KM,2,0,189,797,2,11,train
DDF,KM,2,0,95,290,2,12,train
DDF,KM,2,0,147,394,2,13,train
DDF,KM,2,0,491015,12812,2,14,train
DDF,KM,2,0,935,2022,2,15,train
DDF,KM,2,0,95,290,2,16,test
DDF,KM,2,1,147,394,2,13,train
DDF,KM,2,0,241,2082,2,17,test
DDF,KM,2,1,95,290,2,1,train
DDF,KM,2,1,3176,3190,2,2,train
DDF,KM,2,1,4948,7372,2,3,train
DDF,KM,2,1,16492420,122047,2,4,train
DDF,KM,2,1,156227,35978,2,5,train
DDF,KM,2,1,8100919,41334,2,6,train
DDF,KM,2,1,69615110,306770,2,7,train
DDF,KM,2,1,95,290,2,8,train
DDF,KM,2,1,7788803,177874,2,9,train
DDF,KM,2,1,28476698,228378,2,10,train
DDF,KM,2,1,95,290,2,11,train
DDF,KM,2,1,0,0,2,0,train
DDF,KM,2,2,95,289,0,17,test
DDF,KM,2,2,2122,1486,3,13,train
DDF,KM,2,2,95,290,1,16,test
DDF,KM,2,1,2593277,27823,1,7,train
DDF,KM,2,1,77353706,299302,1,8,train
DDF,KM,2,1,162460,11453,1,9,train
DDF,KM,2,1,40660539,303125,1,10,train
DDF,KM,2,1,95,290,1,11,train
DDF,KM,2,1,189,797,1,12,train
DDF,KM,2,1,95,290,1,13,train
DDF,KM,2,1,95,290,1,14,train
DDF,KM,2,1,492790,16765,1,15,train
DDF,KM,2,1,353,8251,1,16,train
DDF,KM,2,1,16558904,129167,1,6,train
DDF,KM,2,1,95,290,1,17,train
