dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,MLP-tol-0.0001-maxIter-100,7,1,8386.62,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,7,2,8528.215,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,8,0,10076.72,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,8,1,9938.22,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,8,2,10203.05,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,9,0,6219.969999999998,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,9,1,5887.234999999999,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,9,2,5870.5250000000015,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,10,0,7811.22,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,10,1,8017.445,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,10,2,7847.19,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,11,0,11379.375,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,11,1,11000.045000000002,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,11,2,10837.22,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,12,0,12574.98,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,12,1,12059.32,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,12,2,12463.775,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,1,0,378.555,test,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,1,1,379.43,test,MLP,tol,0.0001,maxIter,100
