dataset,algorithm,platformId,runId,NetIn,NetOut,node,timeIndex,phase
DGS,BKM-maxIter-100,0,1,9995955,37111,1,8,train
DGS,BKM-maxIter-100,0,2,22682435,274349,1,12,train
DGS,BKM-maxIter-100,0,1,22890865,318197,0,55,train
DGS,BKM-maxIter-100,0,1,24734870,408343,0,53,train
DGS,BKM-maxIter-15,0,1,14547,13559,3,1,train
DGS,BKM-maxIter-15,0,1,0,0,3,0,train
DGS,BKM-maxIter-15,0,0,26627542,90631298,3,14,test
DGS,BKM-maxIter-15,0,0,20013749,70620917,3,13,train
DGS,BKM-maxIter-15,0,0,14121003,47450770,3,12,train
DGS,BKM-maxIter-15,0,0,10171566,45857443,3,11,train
DGS,BKM-maxIter-15,0,0,5124499,23326490,3,10,train
DGS,BKM-maxIter-15,0,0,9369719,24056300,3,9,train
DGS,BKM-maxIter-15,0,0,13771616,36583152,3,8,train
DGS,BKM-maxIter-15,0,0,89740,13793359,3,7,train
DGS,BKM-maxIter-15,0,0,16635203,45493330,3,6,train
DGS,BKM-maxIter-15,0,0,129489,16387040,3,5,train
DGS,BKM-maxIter-15,0,0,1861,1277,3,4,train
DGS,BKM-maxIter-15,0,0,40421,30766,3,3,train
DGS,BKM-maxIter-15,0,0,24239,23618,3,2,train
DGS,BKM-maxIter-15,0,0,14644,14225,3,1,train
DGS,BKM-maxIter-15,0,0,0,0,3,0,train
DGS,BKM-maxIter-15,0,2,20971682,258716,2,13,train
DGS,BKM-maxIter-15,0,2,16585207,193806,2,12,train
DGS,BKM-maxIter-15,0,2,17232565,52469,2,11,train
DGS,BKM-maxIter-15,0,2,5557039,65490,2,10,train
DGS,BKM-maxIter-15,0,2,6163445,121416,2,9,train
DGS,BKM-maxIter-15,0,2,33298,8485,2,8,train
DGS,BKM-maxIter-15,0,2,12299795,32525,2,7,train
DGS,BKM-maxIter-15,0,2,164006,11232,2,6,train
DGS,BKM-maxIter-15,0,1,24284,23618,3,2,train
DGS,BKM-maxIter-15,0,1,243379,236750,3,3,train
DGS,BKM-maxIter-15,0,1,1764,767,3,4,train
DGS,BKM-maxIter-15,0,1,127406,16383616,3,5,train
DGS,BKM-maxIter-100,0,0,2393,5428,0,3,train
DGS,BKM-maxIter-100,0,0,5614,5087,0,2,train
DGS,BKM-maxIter-100,0,0,141,289,0,1,train
DGS,BKM-maxIter-100,0,0,0,0,0,0,train
DGS,BKM-maxIter-15,0,2,18584040,70091486,3,13,train
DGS,BKM-maxIter-15,0,2,20554547,68894919,3,12,train
DGS,BKM-maxIter-15,0,2,13916939,46302099,3,11,train
DGS,BKM-maxIter-15,0,2,6662779,23004069,3,10,train
DGS,BKM-maxIter-15,0,2,10393268,29825100,3,9,train
DGS,BKM-maxIter-15,0,2,13781880,32656016,3,8,train
DGS,BKM-maxIter-15,0,2,190324,31985084,3,7,train
DGS,BKM-maxIter-15,0,2,16515772,29632808,3,6,train
DGS,BKM-maxIter-15,0,2,16511973,122943,2,5,train
DGS,BKM-maxIter-15,0,2,122905,16381754,3,5,train
