dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,MLP-maxIter-10,0,2,65451544,2188976,2,24,train
DDF,MLP-maxIter-10,0,2,65451544,2054628,2,25,train
DDF,MLP-maxIter-10,0,2,65451544,1990116,2,26,train
DDF,MLP-maxIter-10,0,2,65451544,1877724,2,27,train
DDF,MLP-maxIter-10,0,2,65451544,1865404,2,28,train
DDF,MLP-maxIter-10,0,1,65451544,3128916,2,17,train
DDF,MLP-maxIter-10,0,2,65451544,1865376,2,29,train
DDF,MLP-maxIter-10,0,2,65451544,1864824,2,31,test
DDF,MLP-maxIter-10,0,2,65451544,1839868,2,32,test
DDF,MLP-maxIter-10,0,2,65451544,1812424,2,33,test
DDF,MLP-maxIter-10,0,2,65451544,1787424,2,34,test
DDF,MLP-maxIter-10,0,2,65451544,1822908,2,35,test
DDF,MLP-maxIter-10,0,2,65451544,1801420,2,36,test
DDF,MLP-maxIter-10,0,2,65451544,1775952,2,37,test
DDF,MLP-maxIter-10,0,2,65451544,1732020,2,38,test
DDF,MLP-maxIter-10,0,2,65451544,1793588,2,39,test
DDF,MLP-maxIter-10,0,2,65451544,1865116,2,30,train
DDF,MLP-maxIter-10,0,1,65451544,3129372,2,16,train
DDF,MLP-maxIter-10,0,1,65451544,3129664,2,15,train
DDF,MLP-maxIter-10,0,1,65451544,3129972,2,14,train
DDF,MLP-maxIter-10,0,2,65451544,1565980,1,37,test
DDF,MLP-maxIter-10,0,2,65451544,1525580,1,38,test
DDF,MLP-maxIter-10,0,2,65451544,1582404,1,39,test
DDF,MLP-maxIter-10,0,2,65451544,1551592,1,40,test
DDF,MLP-maxIter-10,0,2,65451544,1521064,1,41,test
DDF,MLP-maxIter-10,0,2,65451544,1619672,1,42,test
DDF,MLP-maxIter-10,0,2,65451544,1600740,1,43,test
DDF,MLP-maxIter-10,0,0,65451544,4519140,2,0,train
DDF,MLP-maxIter-10,0,0,65451544,4518768,2,1,train
DDF,MLP-maxIter-10,0,0,65451544,4295932,2,2,train
DDF,MLP-maxIter-10,0,0,65451544,4106764,2,3,train
DDF,MLP-maxIter-10,0,0,65451544,4106920,2,4,train
DDF,MLP-maxIter-10,0,0,65451544,4107692,2,5,train
DDF,MLP-maxIter-10,0,0,65451544,4034668,2,6,train
DDF,MLP-maxIter-10,0,0,65451544,3839784,2,7,train
DDF,MLP-maxIter-10,0,0,65451544,3557460,2,8,train
DDF,MLP-maxIter-10,0,0,65451544,3207600,2,9,train
DDF,MLP-maxIter-10,0,0,65451544,3177900,2,10,train
DDF,MLP-maxIter-10,0,0,65451544,3174992,2,11,train
DDF,MLP-maxIter-10,0,2,65451544,1565192,1,36,test
DDF,MLP-maxIter-10,0,2,65451544,1595468,1,35,test
DDF,MLP-maxIter-10,0,2,65451544,1557088,1,34,test
DDF,MLP-maxIter-10,0,2,65451544,1584452,1,33,test
DDF,MLP-maxIter-10,0,2,65451544,3442072,1,13,train
DDF,MLP-maxIter-10,0,2,65451544,3441520,1,14,train
DDF,MLP-maxIter-10,0,2,65451544,3440976,1,15,train
DDF,MLP-maxIter-10,0,2,65451544,3441188,1,16,train
DDF,MLP-maxIter-10,0,2,65451544,3440896,1,17,train
DDF,MLP-maxIter-10,0,2,65451544,2672100,1,18,train
DDF,MLP-maxIter-10,0,2,65451544,2415272,1,19,train
DDF,MLP-maxIter-10,0,2,65451544,2380472,1,20,train
DDF,MLP-maxIter-10,0,2,65451544,2368284,1,21,train
DDF,MLP-maxIter-10,0,0,65451544,3190760,2,12,train
DDF,MLP-maxIter-10,0,2,65451544,2107172,1,22,train
DDF,MLP-maxIter-10,0,2,65451544,2005088,1,24,train
DDF,MLP-maxIter-10,0,2,65451544,1796140,1,25,train
DDF,MLP-maxIter-10,0,2,65451544,1787012,1,26,train
DDF,MLP-maxIter-10,0,2,65451544,1659224,1,27,train
DDF,MLP-maxIter-10,0,2,65451544,1650356,1,28,train
DDF,MLP-maxIter-10,0,2,65451544,1650972,1,29,train
DDF,MLP-maxIter-10,0,2,65451544,1650676,1,30,train
DDF,MLP-maxIter-10,0,2,65451544,1650424,1,31,test
DDF,MLP-maxIter-10,0,2,65451544,1614884,1,32,test
DDF,MLP-maxIter-10,0,2,65451544,2000552,1,23,train
DDF,MLP-maxIter-10,0,0,65451544,5215688,3,19,train
DDF,MLP-maxIter-10,0,0,65451544,3190308,2,13,train
DDF,MLP-maxIter-10,0,0,65451544,3190704,2,15,train
DDF,MLP-maxIter-10,0,0,65451544,1710604,2,40,test
DDF,MLP-maxIter-10,0,0,65451544,1669336,2,41,test
DDF,MLP-maxIter-10,0,0,65451544,1744392,2,42,test
DDF,MLP-maxIter-10,0,0,65451544,1705260,2,43,test
DDF,MLP-maxIter-10,0,0,65451544,1704516,2,44,test
DDF,MLP-maxIter-10,0,1,65451544,4503172,2,0,train
DDF,MLP-maxIter-10,0,1,65451544,4503476,2,1,train
DDF,MLP-maxIter-10,0,1,65451544,4321600,2,2,train
DDF,MLP-maxIter-10,0,1,65451544,4126424,2,3,train
DDF,MLP-maxIter-10,0,1,65451544,4126860,2,4,train
DDF,MLP-maxIter-10,0,1,65451544,4127160,2,5,train
DDF,MLP-maxIter-10,0,1,65451544,4053836,2,6,train
DDF,MLP-maxIter-10,0,1,65451544,3859440,2,7,train
DDF,MLP-maxIter-10,0,1,65451544,3563496,2,8,train
DDF,MLP-maxIter-10,0,1,65451544,3178912,2,9,train
DDF,MLP-maxIter-10,0,1,65451544,3124344,2,10,train
DDF,MLP-maxIter-10,0,1,65451544,3119940,2,11,train
DDF,MLP-maxIter-10,0,1,65451544,3131320,2,12,train
DDF,MLP-maxIter-10,0,1,65451544,3130492,2,13,train
DDF,MLP-maxIter-10,0,0,65451544,1732696,2,39,test
DDF,MLP-maxIter-10,0,0,65451544,1671428,2,38,test
DDF,MLP-maxIter-10,0,0,65451544,1712260,2,37,test
DDF,MLP-maxIter-10,0,0,65451544,1731316,2,36,test
DDF,MLP-maxIter-10,0,0,65451544,3190436,2,16,train
DDF,MLP-maxIter-10,0,0,65451544,3190396,2,17,train
DDF,MLP-maxIter-10,0,0,65451544,2526156,2,18,train
DDF,MLP-maxIter-10,0,0,65451544,2320624,2,19,train
DDF,MLP-maxIter-10,0,0,65451544,2311428,2,20,train
DDF,MLP-maxIter-10,0,0,65451544,2305344,2,21,train
DDF,MLP-maxIter-10,0,0,65451544,2256144,2,22,train
DDF,MLP-maxIter-10,0,0,65451544,2194860,2,23,train
DDF,MLP-maxIter-10,0,0,65451544,2197120,2,24,train
DDF,MLP-maxIter-10,0,0,65451544,3190268,2,14,train
DDF,MLP-maxIter-10,0,0,65451544,2060024,2,25,train
DDF,MLP-maxIter-10,0,0,65451544,2060244,2,27,train
DDF,MLP-maxIter-10,0,0,65451544,2045972,2,28,train
DDF,MLP-maxIter-10,0,0,65451544,2050020,2,29,train
DDF,MLP-maxIter-10,0,0,65451544,2048940,2,30,train
DDF,MLP-maxIter-10,0,0,65451544,2048396,2,31,train
DDF,MLP-maxIter-10,0,0,65451544,2053900,2,32,test
